gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3759263975,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/110453858,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.605329,170.667823,2.0,,,,,,2022-04-04T21:19,4,4,2022,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,110453858,,Aalbert Rebergen,2022-04-05 02:22:59,CC_BY_NC_4_0,Aalbert Rebergen,Aalbert Rebergen,,,2026-06-23 20:59:33.153000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4414026520,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/183631905,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.752631,170.576867,34.0,,,,,,2012-08-10T08:50,10,8,2012,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,183631905,,derek_onley,2023-09-17 07:59:11,CC_BY_NC_4_0,derek_onley,derek_onley,,,2026-06-23 20:34:36.940000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5140051907,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/272438191,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Manawatu-Wanganui,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-40.687006,175.856083,41.0,,,,,,2024-11-09T00:59,9,11,2024,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,272438191,,Christopher Stephens,2025-04-23 13:51:40,CC_BY_4_0,Christopher Stephens,Christopher Stephens,,,2026-06-23 20:57:46.168000+02:00,StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4516872736,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/197363759,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.605108,170.668104,2.0,,,,,,2024-01-13T22:40,13,1,2024,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,197363759,,Aalbert Rebergen,2024-01-23 04:32:34,CC_BY_NC_4_0,Aalbert Rebergen,Aalbert Rebergen,,,2026-06-23 20:50:23.948000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3892446655,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/130346754,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.605244,170.667861,2.0,,,,,,2022-08-01T21:38,1,8,2022,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,130346754,,Aalbert Rebergen,2022-08-11 07:52:50,CC_BY_NC_4_0,Aalbert Rebergen,Aalbert Rebergen,,,2026-06-23 20:48:43.724000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3881451964,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/128357523,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.846039,170.659563,36.0,,,,,,2022-07-28T08:41,28,7,2022,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,128357523,,Possums' End,2022-07-28 20:55:17,CC_BY_4_0,Possums' End,Possums' End,,,2026-06-23 20:59:45.837000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3963401410,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/104001263,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.813062,170.593357,115.0,,,,,,2021-12-21T07:02,21,12,2021,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,104001263,,Luca Nikkel,2021-12-31 01:14:20,CC_BY_NC_4_0,Luca Nikkel,Luca Nikkel,,,2026-06-23 20:22:41.273000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4980336776,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/250774134,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Southland,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-46.894647,168.129404,122.0,,,,,,2024-11-07T22:30,7,11,2024,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,250774134,,Paddy Kemner,2024-11-07 10:04:44,CC_BY_NC_4_0,Paddy Kemner,Paddy Kemner,,,2026-06-23 21:03:09.095000+02:00,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5293244829,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/301390727,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Auckland,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-36.946889,174.606587,234.0,,,,,,2025-07-27T11:57:19,27,7,2025,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,301390727,,Neville Hudson,2025-07-27 03:22:26,CC_BY_NC_4_0,Sarah Walton,Sarah Walton,,,2026-06-23 20:48:55.877000+02:00,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4872494911,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/218551688,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.605418,170.667922,2.0,,,,,,2024-04-28T21:30,28,4,2024,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,218551688,,Aalbert Rebergen,2024-05-27 02:50:35,CC_BY_NC_4_0,Aalbert Rebergen,Aalbert Rebergen,,,2026-06-23 21:02:30.984000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3859625627,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/123946215,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.605286,170.66794,2.0,,,,,,2021-03-19T22:56,19,3,2021,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,123946215,,Aalbert Rebergen,2022-06-29 09:54:14,CC_BY_NC_4_0,Aalbert Rebergen,Aalbert Rebergen,,,2026-06-23 20:55:06.417000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5077048869,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/262776783,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Waikato,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-38.202311,176.264577,3212.0,,,,,,2025-02-23T10:49:45,23,2,2025,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,262776783,,nzfernbird,2025-02-23 04:47:13,CC_BY_NC_4_0,nzfernbird,nzfernbird,,,2026-06-23 20:36:40.557000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5007746781,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/257683592,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.605413,170.667954,2.0,,,,,,2025-01-06T22:19,6,1,2025,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,257683592,,Aalbert Rebergen,2025-01-07 09:11:24,CC_BY_NC_4_0,Aalbert Rebergen,Aalbert Rebergen,,,2026-06-23 20:26:33.306000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5892662099,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/325000309,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Wellington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-40.899477,175.467395,31.0,,,,,,2025-10-26T02:53,26,10,2025,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,325000309,,Christopher Stephens,2025-11-05 08:46:14,CC_BY_4_0,Christopher Stephens,Christopher Stephens,,,2026-06-23 20:48:22.043000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5063874091,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/260781063,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.801425,170.733886,3.0,,,,,,2025-01-31T23:27,31,1,2025,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,260781063,,Carey_Knox_Southern_Scales,2025-02-06 06:14:39,CC_BY_NC_4_0,Carey_Knox_Southern_Scales,Carey_Knox_Southern_Scales,,,2026-06-23 20:51:39.495000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2826251401,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/54600827,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.60524,170.667834,4.0,,,,,,2020-06-20T21:43,20,6,2020,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,54600827,,Aalbert Rebergen,2020-07-28 04:16:47,CC_BY_NC_4_0,Aalbert Rebergen,Aalbert Rebergen,,,2026-06-23 20:20:16.662000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3455505943,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/103405911,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.605312,170.667831,2.0,,,,,,2021-12-18T21:53,18,12,2021,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,103405911,,Aalbert Rebergen,2021-12-21 06:32:41,CC_BY_NC_4_0,Aalbert Rebergen,Aalbert Rebergen,,,2026-06-23 20:59:48.357000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6236213884,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/334694211,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.605256,170.667847,4.0,,,,,,2026-01-12T23:44,12,1,2026,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,334694211,,Aalbert Rebergen,2026-01-14 06:24:24,CC_BY_NC_4_0,Aalbert Rebergen,Aalbert Rebergen,,,2026-06-23 20:53:35.675000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2311420077,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/29948965,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.865557,170.600878,4.0,,,,,,2019-07-25T21:06,25,7,2019,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,29948965,,Aalbert Rebergen,2019-07-31 23:55:43,CC_BY_NC_4_0,Aalbert Rebergen,Aalbert Rebergen,,,2026-06-23 20:40:04.315000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6171064102,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/340001916,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-46.581203,169.417376,8.0,,,,,,2026-02-23T22:10:34,23,2,2026,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,340001916,,carolwest,2026-02-24 07:34:01,CC_BY_NC_4_0,carolwest,carolwest,,,2026-06-23 20:30:23.883000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2294670408,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/29481969,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.865644,170.600864,8.0,,,,,,2019-07-23T21:53,23,7,2019,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,29481969,,Aalbert Rebergen,2019-07-25 00:47:00,CC_BY_NC_4_0,Aalbert Rebergen,Aalbert Rebergen,,,2026-06-23 20:19:34.689000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2283132438,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/28101123,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.865559,170.600912,4.0,,,,,,2019-06-24T22:53,24,6,2019,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,28101123,,Aalbert Rebergen,2019-07-03 04:11:43,CC_BY_NC_4_0,Aalbert Rebergen,Aalbert Rebergen,,,2026-06-23 20:58:03.533000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3994215837,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/143953375,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Northland,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-35.257563,174.11821,8.0,,,,,,2022-12-09T05:28,9,12,2022,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,143953375,,Lindsay Alexander,2022-12-08 19:17:26,CC_BY_NC_4_0,Lindsay Alexander,Lindsay Alexander,,,2026-06-23 20:22:48.166000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2860148975,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/58129663,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.605291,170.66794,2.0,,,,,,2020-08-26T21:00,26,8,2020,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,58129663,,Aalbert Rebergen,2020-08-31 08:55:56,CC_BY_NC_4_0,Aalbert Rebergen,Aalbert Rebergen,,,2026-06-23 20:20:17.820000+02:00,StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6130804426,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/336060602,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.605425,170.667923,8.0,,,,,,2023-10-07T20:18,7,10,2023,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,336060602,,Aalbert Rebergen,2026-01-25 07:08:41,CC_BY_NC_4_0,Aalbert Rebergen,Aalbert Rebergen,,,2026-06-23 20:58:45.117000+02:00,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5063318196,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/259417281,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-46.583866,169.239669,,,,,,,2025-01-20T21:59,20,1,2025,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,259417281,,Carey_Knox_Southern_Scales,2025-01-24 10:09:19,CC_BY_NC_4_0,Carey_Knox_Southern_Scales,Carey_Knox_Southern_Scales,,,2026-06-23 20:38:14.092000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4416950265,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/184227835,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-46.573343,169.349502,31.0,,,,,,2023-09-19T21:34,19,9,2023,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,184227835,,Carey_Knox_Southern_Scales,2023-09-21 07:29:24,CC_BY_NC_4_0,Carey_Knox_Southern_Scales,Carey_Knox_Southern_Scales,,,2026-06-23 20:34:41.900000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4116433827,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/160862688,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.605258,170.667856,4.0,,,,,,2023-04-28T21:26,28,4,2023,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,160862688,,Aalbert Rebergen,2023-05-10 05:35:01,CC_BY_NC_4_0,Aalbert Rebergen,Aalbert Rebergen,,,2026-06-23 20:55:54.860000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3963374411,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/106517248,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.605309,170.66782,2.0,,,,,,2022-01-27T22:09,27,1,2022,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,106517248,,Aalbert Rebergen,2022-02-10 22:42:06,CC_BY_NC_4_0,Aalbert Rebergen,Aalbert Rebergen,,,2026-06-23 20:33:35.397000+02:00,StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4993770172,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/253387129,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Northland,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-35.257386,174.118154,,,,,,,2024-11-28T22:23:43,28,11,2024,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,253387129,,Lindsay Alexander,2024-11-28 10:27:15,CC_BY_NC_4_0,Lindsay Alexander,Lindsay Alexander,,,2026-06-23 20:44:15.654000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4606858573,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/205625471,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.605412,170.66793,2.0,,,,,,2024-03-31T22:15,31,3,2024,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,205625471,,Aalbert Rebergen,2024-04-06 07:12:10,CC_BY_NC_4_0,Aalbert Rebergen,Aalbert Rebergen,,,2026-06-23 20:35:15.464000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4522716480,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/198961755,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.605252,170.667825,2.0,,,,,,2024-01-30T22:37,30,1,2024,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,198961755,,Aalbert Rebergen,2024-02-11 02:50:24,CC_BY_NC_4_0,Aalbert Rebergen,Aalbert Rebergen,,,2026-06-23 20:54:03.283000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6236505595,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/353061191,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.821797,170.621678,33.0,,,,,,2026-04-25T08:04:35,25,4,2026,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,353061191,,sjohnson_otago,2026-04-24 21:36:47,CC_BY_NC_4_0,sjohnson_otago,sjohnson_otago,,,2026-06-23 20:38:55.932000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2826348048,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/54994828,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Asaphodes,Asaphodes beata,,SPECIES,"Asaphodes beata (Butler, 1877)",Asaphodes beata,,NZ,,Otago,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-45.605277,170.667941,2.0,,,,,,2020-07-30T22:55,30,7,2020,95Z48,95Z48,HUMAN_OBSERVATION,iNaturalist,Observations,54994828,,Aalbert Rebergen,2020-08-01 02:02:23,CC_BY_NC_4_0,Aalbert Rebergen,Aalbert Rebergen,,,2026-06-23 20:40:23.739000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
