Height,Date/Time,Date/time end,Time min,dN/dlogDp(92.87),dN/dlogDp(98.89),dN/dlogDp(105.29),dN/dlogDp(112.11),dN/dlogDp(119.38),dN/dlogDp(127.11),dN/dlogDp(135.34),dN/dlogDp(144.11),dN/dlogDp(153.45),dN/dlogDp(163.39),dN/dlogDp(173.97),dN/dlogDp(185.24),dN/dlogDp(197.25),dN/dlogDp(210.03),dN/dlogDp(223.63),dN/dlogDp(238.12),dN/dlogDp(253.55),dN/dlogDp(269.97),dN/dlogDp(287.46),dN/dlogDp(306.08),dN/dlogDp(325.91),dN/dlogDp(347.02),dN/dlogDp(369.51),dN/dlogDp(393.45),dN/dlogDp(418.93),dN/dlogDp(446.08),dN/dlogDp(474.98),dN/dlogDp(505.75),dN/dlogDp(538.51),dN/dlogDp(573.40),dN/dlogDp(610.54),dN/dlogDp(650.09),dN/dlogDp(692.21),dN/dlogDp(737.05),dN/dlogDp(784.80),dN/dlogDp(835.64),dN/dlogDp(889.78),dN/dlogDp(947.42),dN/dlogDp(1008.8),dN/dlogDp(1074.15),dN/dlogDp(1143.74),dN/dlogDp(1217.84),dN/dlogDp(1296.74),dN/dlogDp(1380.74),dN/dlogDp(1470.19),dN/dlogDp(1565.43),dN/dlogDp(1666.85),dN/dlogDp(1774.83),dN/dlogDp(1889.81),dN/dlogDp(2012.24),dN/dlogDp(2142.60),dN/dlogDp(2281.41),dN/dlogDp(2429.21),dN/dlogDp(2586.58),dN/dlogDp(2754.15),dN/dlogDp(2932.57),dN/dlogDp(3122.55),dN/dlogDp(3324.84),dN/dlogDp(3540.24),dN/dlogDp(3769.59),dN/dlogDp(4013.80),dN/dlogDp(4273.82),dN/dlogDp(4550.70),dN/dlogDp(4845.51),Event,Latitude,Longitude,Elevation
7,2018-09-20 14:55:00,2018-09-20T16:00,65,104.96,99.24,88.67,76.92,64.32,53.84,44.76,37.97,31.07,26.65,21.82,19.02,16.04,14.08,12.54,11.3,10.1,9.04,7.63,8.15,5.02,4.81,5.33,4.81,2.91,1.26,1.61,1.5,1.65,1.36,1.08,0.78,0.61,0.49,0.36,0.34,0.3,0.4,0.21,0.06,0.04,0.01,0.04,0.04,0.04,0.01,0.04,0.03,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-20 16:00:00,2018-09-20T16:55,55,110.56,105.61,95.58,81.65,69.17,57.79,49.35,39.86,35.33,29.25,25.12,22.66,18.96,16.88,14.71,13.44,11.8,10.56,8.77,8.8,6.07,5.39,5.45,5.01,3.09,1.8,1.45,1.9,1.7,1.31,1.12,0.78,0.59,0.48,0.41,0.33,0.38,0.21,0.12,0.05,0.01,0.04,0.04,0.0,0.04,0.02,0.04,0.06,0.04,0.02,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-20 16:55:00,2018-09-20T17:55,60,114.7,109.2,94.67,83.57,69.32,59.78,50.67,42.14,38.3,32.16,27.09,23.12,20.85,18.63,16.4,14.08,13.25,11.41,9.97,10.1,6.35,5.92,6.24,5.78,3.2,1.99,2.03,1.67,1.63,1.45,1.33,1.02,0.68,0.46,0.4,0.42,0.31,0.35,0.2,0.07,0.05,0.04,0.06,0.07,0.04,0.02,0.11,0.05,0.05,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-20 17:55:00,2018-09-20T18:55,60,119.31,110.43,96.82,81.0,69.66,59.78,52.02,44.4,37.19,32.67,27.42,24.49,22.63,19.39,16.95,15.71,14.49,11.63,10.0,11.1,6.93,6.73,6.59,6.61,3.53,2.29,2.12,2.04,2.12,2.14,1.36,1.01,0.84,0.56,0.52,0.42,0.26,0.52,0.17,0.09,0.11,0.09,0.05,0.11,0.03,0.03,0.06,0.02,0.04,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-20 18:55:00,2018-09-20T19:55,60,129.47,125.95,112.16,96.44,82.37,70.16,61.33,52.35,46.26,40.01,34.51,30.68,26.57,23.85,20.93,19.94,17.44,15.44,13.06,14.07,9.53,9.28,9.52,9.26,5.86,2.98,2.99,2.66,2.74,2.87,1.83,1.59,1.09,0.7,0.65,0.65,0.59,0.74,0.25,0.15,0.06,0.07,0.12,0.12,0.08,0.1,0.16,0.03,0.06,0.03,0.05,0.04,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-20 19:55:00,2018-09-20T20:55,60,114.71,109.64,103.89,88.83,76.42,66.33,57.01,51.12,43.7,40.12,34.42,30.28,27.53,24.12,21.87,19.31,17.95,15.58,14.14,14.65,9.75,8.45,8.76,7.79,4.73,2.49,2.6,2.44,2.12,2.02,1.5,0.97,0.95,0.62,0.52,0.42,0.32,0.47,0.24,0.11,0.06,0.04,0.06,0.06,0.06,0.07,0.09,0.03,0.03,0.01,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-20 20:55:00,2018-09-20T21:55,60,107.85,104.86,98.07,85.07,73.94,64.36,55.36,48.55,41.95,36.63,32.27,28.93,24.71,21.69,19.31,17.93,16.22,14.02,11.26,12.37,7.62,6.5,6.47,6.39,3.63,1.69,1.88,1.58,1.64,1.42,0.96,0.88,0.69,0.47,0.26,0.38,0.31,0.27,0.17,0.04,0.06,0.01,0.04,0.04,0.01,0.0,0.02,0.04,0.01,0.01,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-20 21:55:00,2018-09-20T22:55,60,100.06,100.18,91.47,78.94,68.98,60.02,52.95,44.7,38.73,35.37,28.82,25.64,23.44,19.91,17.67,15.69,13.79,12.12,9.44,10.83,6.73,6.29,5.59,5.3,2.84,1.67,1.47,1.34,1.46,1.26,0.89,0.75,0.46,0.46,0.3,0.28,0.37,0.16,0.1,0.04,0.03,0.02,0.04,0.04,0.02,0.0,0.0,0.01,0.0,0.02,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-20 22:55:00,2018-09-20T23:55,60,95.59,92.67,87.94,77.77,69.47,60.43,53.32,46.07,38.24,35.09,30.59,26.57,23.39,21.02,19.18,16.54,14.94,11.74,11.01,11.46,5.9,5.55,5.78,5.44,2.74,1.66,1.34,1.39,1.65,1.3,0.92,0.76,0.57,0.3,0.41,0.29,0.19,0.33,0.06,0.02,0.01,0.01,0.01,0.02,0.0,0.0,0.04,0.02,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-20 23:55:00,2018-09-21T00:55,60,91.2,92.68,86.28,76.67,68.83,61.91,53.48,47.02,38.97,35.4,27.62,25.73,23.73,20.17,16.91,16.43,14.03,12.15,9.78,10.19,6.32,5.32,4.91,6.09,2.85,1.52,1.59,1.26,1.3,0.96,1.15,0.85,0.55,0.37,0.15,0.37,0.19,0.3,0.11,0.07,0.0,0.04,0.08,0.08,0.04,0.0,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 00:55:00,2018-09-21T01:55,60,91.87,91.39,87.03,78.96,68.12,59.06,52.83,45.42,37.67,35.29,31.38,26.32,23.4,21.19,18.3,16.66,14.63,12.93,10.38,12.02,6.86,6.76,6.9,5.91,3.15,1.85,1.69,1.56,1.87,1.41,0.95,0.92,0.45,0.4,0.37,0.32,0.4,0.32,0.16,0.04,0.06,0.05,0.02,0.06,0.05,0.01,0.08,0.07,0.02,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 01:55:00,2018-09-21T02:55,60,91.67,89.88,83.89,73.2,66.34,56.68,49.37,43.04,36.13,31.55,27.4,24.61,21.43,18.36,17.63,14.63,13.28,11.2,9.4,9.34,5.94,5.24,5.13,5.07,2.66,1.61,1.31,1.29,1.29,1.48,0.88,0.73,0.51,0.47,0.25,0.28,0.12,0.17,0.06,0.05,0.02,0.04,0.02,0.0,0.03,0.01,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 02:55:00,2018-09-21T03:55,60,91.75,90.67,86.37,73.21,65.57,57.1,48.76,44.78,37.92,34.59,30.25,27.11,23.87,21.48,18.44,16.86,15.46,13.26,11.05,11.47,7.14,6.95,6.81,6.18,3.26,1.76,1.69,1.53,1.69,1.5,0.91,0.67,0.62,0.43,0.31,0.26,0.28,0.37,0.12,0.06,0.05,0.04,0.04,0.05,0.01,0.02,0.01,0.01,0.01,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 03:55:00,2018-09-21T04:55,60,88.4,86.68,78.95,68.39,59.18,52.07,45.93,40.64,35.01,32.41,28.11,25.39,22.94,18.59,18.51,17.05,14.59,12.63,11.38,11.38,7.21,6.6,6.68,6.17,3.59,1.86,1.71,1.67,1.9,1.53,1.12,0.9,0.73,0.47,0.38,0.32,0.35,0.27,0.12,0.04,0.02,0.06,0.07,0.05,0.02,0.05,0.04,0.05,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 04:55:00,2018-09-21T05:55,60,83.84,79.71,72.16,63.75,56.07,49.37,43.02,38.58,34.02,28.95,25.98,23.87,20.21,18.31,15.92,13.77,12.47,11.14,9.49,9.58,6.27,5.53,5.36,5.49,3.07,1.85,1.61,1.44,1.48,1.16,1.08,0.8,0.62,0.48,0.39,0.26,0.17,0.31,0.11,0.0,0.05,0.04,0.02,0.05,0.01,0.04,0.04,0.02,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 05:55:00,2018-09-21T06:55,60,82.35,81.34,70.85,62.18,54.78,47.45,41.34,36.26,30.91,28.39,23.92,21.36,19.05,16.65,15.21,13.51,12.27,10.95,8.84,10.46,6.01,5.75,5.39,5.55,3.05,1.95,1.97,1.61,1.48,1.59,1.06,0.92,0.69,0.52,0.41,0.27,0.28,0.41,0.16,0.02,0.09,0.07,0.1,0.05,0.01,0.02,0.06,0.02,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 06:55:00,2018-09-21T07:55,60,84.24,79.74,71.28,61.71,52.09,45.33,40.9,36.19,30.4,27.78,24.57,22.06,18.9,17.3,16.0,14.36,13.09,12.13,10.53,11.55,7.0,7.1,7.94,6.86,4.21,2.44,2.35,2.01,2.12,2.24,1.65,1.23,1.55,0.73,0.63,0.5,0.47,0.62,0.27,0.12,0.11,0.07,0.15,0.17,0.07,0.06,0.19,0.07,0.06,0.0,0.04,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 07:55:00,2018-09-21T08:55,60,86.78,80.05,71.54,62.75,55.09,47.69,41.6,36.26,33.6,30.43,26.37,23.46,20.73,19.42,18.17,16.48,14.32,13.17,11.73,12.68,8.25,7.94,8.58,9.18,5.15,2.78,2.95,2.88,2.92,3.17,2.35,1.76,1.55,0.96,0.67,0.92,0.81,1.0,0.57,0.15,0.15,0.11,0.25,0.22,0.07,0.11,0.24,0.15,0.11,0.04,0.02,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 08:55:00,2018-09-21T09:55,60,84.43,81.04,74.75,65.48,56.73,50.46,45.43,41.34,36.39,33.66,30.79,27.83,24.82,22.3,21.35,19.4,17.45,15.24,13.92,14.82,9.39,10.8,11.4,10.6,6.77,3.6,3.74,3.73,3.75,3.56,2.98,2.33,2.07,1.43,1.06,1.02,1.27,1.26,0.59,0.2,0.21,0.26,0.2,0.38,0.12,0.17,0.31,0.2,0.16,0.06,0.01,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 09:55:00,2018-09-21T10:55,60,80.14,77.31,68.51,61.8,53.65,46.67,41.57,38.0,32.82,30.56,28.74,25.45,22.99,21.38,19.6,18.2,17.17,14.06,13.29,14.84,9.69,9.71,10.43,9.99,6.04,3.14,3.62,3.31,3.65,3.24,2.52,2.07,1.65,1.33,1.18,0.94,1.05,1.36,0.65,0.31,0.33,0.19,0.19,0.21,0.17,0.2,0.2,0.17,0.1,0.16,0.05,0.04,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 10:55:00,2018-09-21T11:55,60,86.99,81.26,73.99,63.96,57.3,51.11,45.94,40.35,36.75,33.99,30.49,27.17,25.93,23.16,20.82,18.89,18.4,16.12,13.33,15.31,11.15,10.34,11.01,10.95,7.0,3.56,3.42,3.34,3.17,3.56,2.72,2.24,1.59,1.27,1.13,0.99,1.02,1.17,0.7,0.2,0.22,0.27,0.19,0.36,0.25,0.1,0.28,0.22,0.16,0.1,0.04,0.05,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 11:55:00,2018-09-21T12:55,60,75.74,73.94,69.18,61.83,53.48,47.08,41.32,35.45,32.53,28.88,25.1,21.34,19.29,17.15,14.57,12.8,12.17,10.78,9.0,9.95,6.55,6.12,6.1,5.67,2.92,1.99,1.78,1.43,1.55,1.21,1.05,0.68,0.58,0.41,0.44,0.18,0.33,0.32,0.15,0.04,0.03,0.05,0.03,0.09,0.02,0.02,0.04,0.06,0.03,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 12:55:00,2018-09-21T13:55,60,71.71,70.63,64.56,59.24,51.86,46.64,40.7,35.83,31.37,26.61,23.42,20.4,18.7,15.4,13.06,12.87,10.5,9.5,8.38,7.94,5.4,5.11,5.17,4.39,2.91,1.38,1.29,1.28,1.28,1.0,0.9,0.64,0.41,0.33,0.29,0.19,0.26,0.22,0.1,0.06,0.01,0.04,0.01,0.07,0.03,0.02,0.05,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 13:55:00,2018-09-21T14:55,60,69.55,69.14,64.13,58.51,52.62,46.44,40.14,34.9,30.19,26.2,22.16,19.73,18.28,15.01,13.52,12.43,10.67,9.63,7.65,8.15,5.12,5.01,4.86,4.5,2.73,1.4,1.44,1.28,1.06,1.06,0.81,0.51,0.42,0.32,0.21,0.19,0.15,0.27,0.05,0.04,0.04,0.01,0.02,0.02,0.01,0.04,0.04,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 14:55:00,2018-09-21T15:55,60,77.66,78.54,71.25,63.88,56.14,49.94,45.55,38.67,34.96,28.94,24.62,22.25,19.49,16.26,14.87,13.44,11.4,10.49,8.31,8.84,5.91,5.3,6.15,4.97,3.14,1.4,1.5,1.4,1.44,1.22,0.73,0.59,0.51,0.3,0.35,0.28,0.19,0.15,0.07,0.02,0.04,0.0,0.02,0.04,0.0,0.0,0.02,0.03,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 15:55:00,2018-09-21T16:55,60,80.01,78.09,72.55,63.97,58.47,51.91,44.25,39.34,35.63,30.85,26.71,23.49,21.11,17.69,17.13,14.96,13.61,13.06,10.78,10.53,7.24,6.89,6.9,6.96,4.48,2.08,2.36,1.92,2.1,1.68,1.42,1.22,0.87,0.84,0.53,0.54,0.63,0.57,0.16,0.09,0.09,0.07,0.15,0.07,0.07,0.07,0.17,0.06,0.07,0.04,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 16:55:00,2018-09-21T17:55,60,80.02,77.31,73.76,64.22,56.31,51.54,43.9,40.88,34.09,32.2,27.33,24.35,21.7,19.59,17.39,15.52,14.7,13.03,10.21,12.56,7.13,7.55,7.84,7.0,4.39,2.68,2.62,2.41,2.28,2.49,1.56,1.12,1.11,0.89,0.77,0.64,0.56,0.72,0.35,0.19,0.11,0.09,0.14,0.16,0.07,0.07,0.16,0.14,0.1,0.05,0.04,0.01,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 17:55:00,2018-09-21T18:55,60,84.43,82.39,75.24,66.93,58.23,51.37,47.41,41.72,38.31,35.61,30.53,25.58,24.75,22.57,20.37,19.83,17.2,15.8,13.51,14.32,10.07,9.32,10.61,9.54,6.5,3.54,3.4,3.27,3.29,3.14,2.47,1.8,1.58,1.53,1.13,1.07,1.02,1.04,0.48,0.18,0.15,0.2,0.22,0.27,0.14,0.14,0.19,0.3,0.14,0.01,0.01,0.01,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 18:55:00,2018-09-21T19:55,60,91.07,86.7,82.54,75.11,66.53,60.61,54.69,49.86,44.17,40.38,35.68,33.07,29.27,26.48,23.57,21.65,20.4,17.94,15.49,16.66,10.49,10.96,11.01,10.7,7.34,3.63,3.61,3.04,3.68,3.26,2.39,1.82,1.39,1.04,0.97,0.94,0.83,0.85,0.39,0.2,0.22,0.06,0.19,0.16,0.17,0.14,0.25,0.21,0.1,0.0,0.04,0.01,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 19:55:00,2018-09-21T20:55,60,196.37,201.33,197.96,191.0,183.01,173.75,162.19,150.24,141.94,130.97,117.99,110.24,98.12,90.93,80.09,76.21,67.54,59.1,51.25,54.31,34.95,33.37,35.54,34.91,20.01,10.11,9.56,9.21,8.68,8.29,5.97,4.12,3.58,2.13,1.84,1.59,1.48,1.51,0.52,0.22,0.17,0.11,0.22,0.19,0.04,0.12,0.13,0.19,0.11,0.06,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 20:55:00,2018-09-21T21:55,60,372.96,384.33,377.77,373.99,357.48,346.65,327.94,311.37,292.49,277.48,256.67,234.67,220.7,198.21,180.8,166.99,151.38,136.2,117.17,128.2,81.84,79.2,83.88,82.01,47.82,24.36,22.88,21.06,21.73,20.27,14.29,10.71,8.17,4.92,3.88,3.3,3.27,2.81,1.39,0.51,0.43,0.27,0.43,0.41,0.25,0.15,0.44,0.29,0.11,0.07,0.06,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 21:55:00,2018-09-21T22:55,60,522.15,540.9,537.68,526.71,511.41,499.78,475.57,457.37,431.83,408.25,384.09,353.2,330.33,297.23,278.44,259.65,240.92,213.79,188.75,202.95,132.69,128.63,135.68,135.88,78.57,41.13,38.9,35.66,36.83,32.54,23.46,17.24,12.9,8.2,6.01,5.45,5.24,5.05,2.21,0.82,0.6,0.67,0.6,0.7,0.32,0.36,0.49,0.25,0.15,0.1,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 22:55:00,2018-09-21T23:55,60,461.83,476.47,481.08,464.59,446.23,431.7,414.17,402.96,377.73,360.06,328.76,302.15,282.17,254.71,237.4,221.76,197.29,181.12,155.97,165.63,107.82,106.0,109.38,107.39,64.72,33.07,30.21,28.27,28.7,25.82,18.63,13.05,9.89,7.03,5.21,3.96,3.52,3.74,1.38,0.59,0.48,0.45,0.49,0.48,0.22,0.38,0.43,0.26,0.07,0.05,0.03,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-21 23:55:00,2018-09-22T00:55,60,344.2,350.14,346.1,340.12,331.21,317.32,302.73,288.23,269.69,253.5,236.03,217.5,203.4,181.38,168.17,156.03,144.0,130.55,112.77,119.55,79.48,75.88,79.98,79.03,45.88,23.81,21.81,21.22,20.32,17.91,12.55,9.21,6.73,4.07,3.29,3.14,2.58,2.8,1.26,0.44,0.36,0.21,0.38,0.4,0.17,0.12,0.19,0.22,0.05,0.01,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-22 00:55:00,2018-09-22T01:55,60,288.32,294.08,297.95,288.19,275.44,264.65,253.29,241.65,226.27,212.17,195.6,183.52,165.74,151.4,140.93,133.64,121.19,111.4,96.02,99.92,68.4,68.44,70.09,68.3,38.91,20.42,19.38,18.01,18.32,15.87,10.01,7.64,5.85,3.62,2.89,2.83,2.15,2.67,1.12,0.44,0.31,0.33,0.39,0.41,0.27,0.26,0.3,0.22,0.11,0.09,0.05,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-22 01:55:00,2018-09-22T02:55,60,394.97,404.16,405.57,391.09,383.0,365.92,355.72,339.34,323.76,304.61,280.01,258.31,241.7,218.98,207.94,192.81,179.51,159.44,142.64,153.63,98.01,98.75,102.71,104.25,64.3,30.7,29.81,28.34,27.74,28.13,20.29,14.19,11.45,7.06,5.61,5.08,5.08,4.75,2.28,0.91,0.61,0.63,0.66,0.75,0.38,0.29,0.63,0.4,0.16,0.1,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-22 02:55:00,2018-09-22T03:55,60,500.96,509.02,512.33,499.28,486.74,467.11,452.9,437.71,417.16,391.52,364.46,344.32,318.6,294.08,270.32,256.76,239.31,213.89,187.27,199.31,135.78,131.97,143.66,142.26,82.65,42.37,40.77,39.2,39.07,35.02,24.17,17.84,12.47,8.34,7.75,6.22,5.54,6.73,2.93,0.99,1.02,0.97,0.98,1.06,0.48,0.52,0.68,0.49,0.3,0.19,0.09,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-22 03:55:00,2018-09-22T04:55,60,337.15,350.3,348.42,339.0,326.29,316.67,307.43,288.14,279.55,263.81,242.06,226.91,210.77,191.02,179.74,167.4,157.5,140.3,121.99,132.44,89.21,88.02,95.12,93.52,57.32,29.42,28.16,27.65,27.6,27.26,17.77,13.65,9.76,6.79,6.4,5.55,4.97,5.61,2.4,0.99,1.02,0.7,1.21,1.03,0.43,0.35,0.7,0.49,0.18,0.16,0.0,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-22 04:55:00,2018-09-22T05:55,60,147.84,144.64,137.13,130.8,123.38,116.03,107.87,104.05,95.89,88.36,78.91,71.07,66.6,59.89,55.87,52.31,47.96,44.52,37.43,40.98,27.94,28.34,29.66,30.05,18.44,10.37,9.2,8.46,9.17,7.92,6.68,4.44,3.84,2.54,2.14,1.59,1.8,1.63,0.88,0.26,0.17,0.18,0.3,0.3,0.15,0.11,0.21,0.11,0.03,0.06,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-22 05:55:00,2018-09-22T06:55,60,127.09,112.16,101.56,92.49,87.3,78.34,75.31,66.24,59.78,53.85,47.81,44.28,37.91,34.73,30.78,30.98,26.71,24.38,20.28,23.81,15.03,15.1,15.6,16.2,9.98,5.66,5.07,4.5,5.0,4.6,3.21,2.7,2.04,1.31,1.22,0.94,0.76,0.81,0.3,0.1,0.09,0.07,0.07,0.13,0.04,0.06,0.07,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-22 06:55:00,2018-09-22T07:55,60,130.64,119.43,110.2,97.16,90.11,82.97,75.58,69.94,62.26,58.55,50.13,45.55,40.7,36.79,34.12,31.82,28.42,24.67,21.94,24.82,17.11,16.13,17.34,17.85,11.18,5.97,5.84,5.27,5.13,5.42,4.21,3.13,2.54,1.62,1.39,0.99,1.06,1.02,0.32,0.19,0.13,0.13,0.17,0.17,0.06,0.06,0.15,0.1,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
7,2018-09-22 07:55:00,2018-09-22T08:55,60,137.04,119.7,104.46,89.75,84.2,77.69,72.24,63.62,56.09,50.12,43.62,38.97,34.81,31.53,29.38,25.79,24.08,20.37,17.82,19.52,12.96,13.23,13.78,14.25,9.08,4.14,4.28,3.94,3.99,3.94,2.97,2.36,1.67,1.39,1.23,0.62,0.89,0.82,0.3,0.15,0.05,0.13,0.12,0.05,0.06,0.06,0.07,0.09,0.09,0.02,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neumayer_SPUSO,-70.65,-8.25,42.0
