Date/Time,Longitude,Latitude,Height,PPPP,TTT,RH,dd,ff,Event
2018-08-18 11:32:19,36.81942,89.5555,386.799,957.2,-0.41,86.1,225,11.572,Balloon_20180818_1109_1139
2018-08-18 11:32:20,36.81855,89.5555,385.557,957.35,-0.4,86.2,196,11.294,Balloon_20180818_1109_1139
2018-08-18 11:32:21,36.81779,89.5555,384.314,957.5,-0.4,86.2,255,11.57,Balloon_20180818_1109_1139
2018-08-18 11:32:22,36.81699,89.5555,383.486,957.6,-0.37,86.2,255,11.386,Balloon_20180818_1109_1139
2018-08-18 11:32:23,36.81622,89.5555,382.658,957.7,-0.38,86.2,263,11.385,Balloon_20180818_1109_1139
2018-08-18 11:32:24,36.81562,89.5554,381.83,957.8,-0.39,86.2,254,11.384,Balloon_20180818_1109_1139
2018-08-18 11:32:25,36.81522,89.5554,381.002,957.9,-0.44,86.2,179,11.29,Balloon_20180818_1109_1139
2018-08-18 11:32:26,36.81463,89.5554,380.174,958.0,-0.47,86.3,221,11.104,Balloon_20180818_1109_1139
2018-08-18 11:32:27,36.81411,89.5554,379.347,958.1,-0.5,86.4,248,11.195,Balloon_20180818_1109_1139
2018-08-18 11:32:28,36.81409,89.5554,378.933,958.15,-0.5,86.6,229,10.732,Balloon_20180818_1109_1139
2018-08-18 11:32:29,36.81469,89.5554,378.519,958.2,-0.48,86.7,183,9.896,Balloon_20180818_1109_1139
2018-08-18 11:32:30,36.8158,89.5554,378.105,958.25,-0.52,86.7,206,9.709,Balloon_20180818_1109_1139
2018-08-18 11:32:31,36.817,89.5554,377.691,958.3,-0.56,86.7,245,9.242,Balloon_20180818_1109_1139
2018-08-18 11:32:32,36.81804,89.5554,377.277,958.35,-0.55,86.7,264,8.868,Balloon_20180818_1109_1139
2018-08-18 11:32:33,36.81914,89.5554,376.864,958.4,-0.52,86.8,263,8.962,Balloon_20180818_1109_1139
2018-08-18 11:32:34,36.82035,89.5554,376.036,958.5,-0.53,86.9,214,8.774,Balloon_20180818_1109_1139
2018-08-18 11:32:35,36.82163,89.5554,375.209,958.6,-0.53,86.9,248,8.868,Balloon_20180818_1109_1139
2018-08-18 11:32:36,36.82284,89.5555,374.795,958.65,-0.54,86.9,357,8.774,Balloon_20180818_1109_1139
2018-08-18 11:32:37,36.82406,89.5555,374.381,958.7,-0.55,86.9,224,8.96,Balloon_20180818_1109_1139
2018-08-18 11:32:38,36.82523,89.5555,373.968,958.75,-0.55,86.9,237,9.147,Balloon_20180818_1109_1139
2018-08-18 11:32:39,36.82635,89.5555,373.554,958.8,-0.55,86.9,316,9.52,Balloon_20180818_1109_1139
2018-08-18 11:32:40,36.82745,89.5555,373.141,958.85,-0.55,87.0,256,9.24,Balloon_20180818_1109_1139
2018-08-18 11:32:41,36.82839,89.5555,372.727,958.9,-0.53,87.1,243,8.866,Balloon_20180818_1109_1139
2018-08-18 11:32:42,36.82935,89.5555,372.313,958.95,-0.53,87.1,49,9.426,Balloon_20180818_1109_1139
2018-08-18 11:32:43,36.83032,89.5555,371.9,959.0,-0.58,87.0,197,9.332,Balloon_20180818_1109_1139
2018-08-18 11:32:44,36.83117,89.5555,371.486,959.05,-0.55,87.1,237,9.145,Balloon_20180818_1109_1139
2018-08-18 11:32:45,36.83194,89.5555,371.073,959.1,-0.56,87.1,16,9.611,Balloon_20180818_1109_1139
2018-08-18 11:32:46,36.8327,89.5555,370.659,959.15,-0.57,87.1,237,9.145,Balloon_20180818_1109_1139
2018-08-18 11:32:47,36.83334,89.5555,370.246,959.2,-0.59,87.1,268,9.237,Balloon_20180818_1109_1139
2018-08-18 11:32:48,36.83405,89.5555,370.246,959.2,-0.58,87.1,253,9.424,Balloon_20180818_1109_1139
2018-08-18 11:32:49,36.8347,89.5555,370.246,959.2,-0.57,87.1,230,9.424,Balloon_20180818_1109_1139
2018-08-18 11:32:50,36.8354,89.5555,369.832,959.25,-0.56,87.1,224,9.331,Balloon_20180818_1109_1139
2018-08-18 11:32:51,36.83602,89.5555,369.419,959.3,-0.54,87.2,223,9.238,Balloon_20180818_1109_1139
2018-08-18 11:32:52,36.83648,89.5555,369.005,959.35,-0.56,87.2,274,9.051,Balloon_20180818_1109_1139
2018-08-18 11:32:53,36.83673,89.5555,368.592,959.4,-0.58,87.1,239,9.609,Balloon_20180818_1109_1139
2018-08-18 11:32:54,36.83695,89.5555,368.592,959.4,-0.595,87.15,265,9.609,Balloon_20180818_1109_1139
2018-08-18 11:32:55,36.83724,89.5555,368.592,959.4,-0.61,87.2,241,9.609,Balloon_20180818_1109_1139
2018-08-18 11:32:56,36.83748,89.5555,368.179,959.45,-0.63,87.1,83,9.515,Balloon_20180818_1109_1139
2018-08-18 11:32:57,36.83733,89.5555,367.765,959.5,-0.64,87.2,263,9.98,Balloon_20180818_1109_1139
2018-08-18 11:32:58,36.83731,89.5556,367.765,959.5,-0.66,87.1,247,9.793,Balloon_20180818_1109_1139
2018-08-18 11:32:59,36.8378,89.5556,367.765,959.5,-0.74,87.0,113,9.792,Balloon_20180818_1109_1139
2018-08-18 11:33:00,36.83815,89.5556,367.352,959.55,-0.72,87.1,90,10.071,Balloon_20180818_1109_1139
2018-08-18 11:33:01,36.83822,89.5556,366.938,959.6,-0.74,87.1,243,9.884,Balloon_20180818_1109_1139
2018-08-18 11:33:02,36.8384,89.5556,366.938,959.6,-0.73,87.1,279,9.606,Balloon_20180818_1109_1139
2018-08-18 11:33:03,36.83894,89.5556,366.938,959.6,-0.68,87.2,119,10.071,Balloon_20180818_1109_1139
2018-08-18 11:33:04,36.83974,89.5556,366.525,959.65,-0.68,87.2,208,9.885,Balloon_20180818_1109_1139
2018-08-18 11:33:05,36.84042,89.5556,366.112,959.7,-0.68,87.2,15,10.349,Balloon_20180818_1109_1139
2018-08-18 11:33:06,36.84091,89.5556,366.112,959.7,-0.64,87.3,242,9.7,Balloon_20180818_1109_1139
2018-08-18 11:33:07,36.8413,89.5556,366.112,959.7,-0.6,87.3,204,9.793,Balloon_20180818_1109_1139
2018-08-18 11:33:08,36.84184,89.5556,365.698,959.75,-0.56,87.3,83,9.98,Balloon_20180818_1109_1139
2018-08-18 11:33:09,36.8424,89.5556,365.285,959.8,-0.57,87.3,240,9.793,Balloon_20180818_1109_1139
2018-08-18 11:33:10,36.84269,89.5556,365.285,959.8,-0.55,87.4,335,10.073,Balloon_20180818_1109_1139
2018-08-18 11:33:11,36.84282,89.5556,365.285,959.8,-0.56,87.4,241,10.072,Balloon_20180818_1109_1139
2018-08-18 11:33:12,36.84326,89.5556,365.285,959.8,-0.59,87.3,139,9.886,Balloon_20180818_1109_1139
2018-08-18 11:33:13,36.84378,89.5556,365.285,959.8,-0.605,87.3,74,9.793,Balloon_20180818_1109_1139
2018-08-18 11:33:14,36.84405,89.5556,364.872,959.85,-0.62,87.3,26,9.42,Balloon_20180818_1109_1139
2018-08-18 11:33:15,36.84412,89.5556,364.459,959.9,-0.62,87.3,234,9.327,Balloon_20180818_1109_1139
2018-08-18 11:33:16,36.84413,89.5556,364.459,959.9,-0.63,87.3,77,9.792,Balloon_20180818_1109_1139
2018-08-18 11:33:17,36.84397,89.5556,364.459,959.9,-0.63,87.4,250,9.606,Balloon_20180818_1109_1139
2018-08-18 11:33:18,36.84382,89.5556,364.045,959.95,-0.64,87.4,228,9.977,Balloon_20180818_1109_1139
2018-08-18 11:33:19,36.84381,89.5556,363.632,960.0,-0.64,87.4,2,9.791,Balloon_20180818_1109_1139
2018-08-18 11:33:20,36.84387,89.5556,363.632,960.0,-0.65,87.3,222,9.884,Balloon_20180818_1109_1139
2018-08-18 11:33:21,36.84396,89.5556,363.632,960.0,-0.68,87.3,253,10.069,Balloon_20180818_1109_1139
2018-08-18 11:33:22,36.8439,89.5556,363.632,960.0,-0.72,87.25,319,9.976,Balloon_20180818_1109_1139
2018-08-18 11:33:23,36.844,89.5556,363.632,960.0,-0.76,87.2,234,9.789,Balloon_20180818_1109_1139
2018-08-18 11:33:24,36.84425,89.5556,363.219,960.05,-0.76,87.3,81,10.16,Balloon_20180818_1109_1139
2018-08-18 11:33:25,36.84451,89.5556,362.806,960.1,-0.79,87.2,230,9.788,Balloon_20180818_1109_1139
2018-08-18 11:33:26,36.84467,89.5556,362.806,960.1,-0.79,87.3,243,10.067,Balloon_20180818_1109_1139
2018-08-18 11:33:27,36.84493,89.5556,362.806,960.1,-0.78,87.2,48,9.881,Balloon_20180818_1109_1139
2018-08-18 11:33:28,36.84533,89.5556,362.806,960.1,-0.81,87.2,243,9.881,Balloon_20180818_1109_1139
2018-08-18 11:33:29,36.84578,89.5556,362.806,960.1,-0.76,87.3,278,10.067,Balloon_20180818_1109_1139
2018-08-18 11:33:30,36.84612,89.5556,362.393,960.15,-0.82,87.2,200,9.88,Balloon_20180818_1109_1139
2018-08-18 11:33:31,36.84638,89.5556,361.979,960.2,-0.88,87.2,246,9.972,Balloon_20180818_1109_1139
2018-08-18 11:33:32,36.84669,89.5556,361.979,960.2,-0.85,87.25,72,10.065,Balloon_20180818_1109_1139
2018-08-18 11:33:33,36.84705,89.5556,361.979,960.2,-0.82,87.3,220,9.973,Balloon_20180818_1109_1139
2018-08-18 11:33:34,36.84722,89.5556,361.979,960.2,-0.76,87.4,137,10.067,Balloon_20180818_1109_1139
2018-08-18 11:33:35,36.84731,89.5556,361.979,960.2,-0.77,87.4,275,9.974,Balloon_20180818_1109_1139
2018-08-18 11:33:36,36.84745,89.5556,361.979,960.2,-0.81,87.4,244,9.973,Balloon_20180818_1109_1139
2018-08-18 11:33:37,36.84752,89.5556,361.979,960.2,-0.86,87.3,168,10.157,Balloon_20180818_1109_1139
2018-08-18 11:33:38,36.84741,89.5556,361.979,960.2,-0.87,87.3,249,9.972,Balloon_20180818_1109_1139
2018-08-18 11:33:39,36.84724,89.5556,361.979,960.2,-0.86,87.3,309,10.25,Balloon_20180818_1109_1139
2018-08-18 11:33:40,36.84711,89.5556,361.979,960.2,-0.84,87.4,228,10.251,Balloon_20180818_1109_1139
2018-08-18 11:33:41,36.84678,89.5556,361.979,960.2,-0.82,87.4,257,10.251,Balloon_20180818_1109_1139
2018-08-18 11:33:42,36.84635,89.5556,361.979,960.2,-0.8,87.4,245,10.251,Balloon_20180818_1109_1139
2018-08-18 11:33:43,36.84608,89.5556,361.979,960.2,-0.81,87.4,31,10.344,Balloon_20180818_1109_1139
2018-08-18 11:33:44,36.8461,89.5556,362.393,960.15,-0.82,87.5,241,10.066,Balloon_20180818_1109_1139
2018-08-18 11:33:45,36.84597,89.5556,362.806,960.1,-0.81,87.5,147,10.159,Balloon_20180818_1109_1139
2018-08-18 11:33:46,36.84575,89.5556,362.393,960.15,-0.74,87.6,254,10.067,Balloon_20180818_1109_1139
2018-08-18 11:33:47,36.84555,89.5556,361.979,960.2,-0.73,87.6,217,10.253,Balloon_20180818_1109_1139
2018-08-18 11:33:48,36.84558,89.5556,361.979,960.2,-0.73,87.6,213,10.253,Balloon_20180818_1109_1139
2018-08-18 11:33:49,36.84551,89.5556,361.979,960.2,-0.7,87.6,187,10.068,Balloon_20180818_1109_1139
2018-08-18 11:33:50,36.8453,89.5556,361.979,960.2,-0.715,87.6,266,10.067,Balloon_20180818_1109_1139
2018-08-18 11:33:51,36.84535,89.5556,361.979,960.2,-0.73,87.6,233,10.253,Balloon_20180818_1109_1139
2018-08-18 11:33:52,36.84536,89.5556,361.979,960.2,-0.74,87.6,235,9.974,Balloon_20180818_1109_1139
2018-08-18 11:33:53,36.84533,89.5556,361.979,960.2,-0.75,87.5,249,10.16,Balloon_20180818_1109_1139
2018-08-18 11:33:54,36.84527,89.5556,361.979,960.2,-0.75,87.5,256,10.067,Balloon_20180818_1109_1139
2018-08-18 11:33:55,36.84503,89.5556,361.979,960.2,-0.77,87.4,261,10.066,Balloon_20180818_1109_1139
2018-08-18 11:33:56,36.84468,89.5556,361.979,960.2,-0.78,87.4,308,10.344,Balloon_20180818_1109_1139
2018-08-18 11:33:57,36.84411,89.5556,361.979,960.2,-0.77,87.3,238,10.53,Balloon_20180818_1109_1139
2018-08-18 11:33:58,36.84308,89.5556,361.566,960.25,-0.78,87.3,268,10.807,Balloon_20180818_1109_1139
2018-08-18 11:33:59,36.84155,89.5556,361.153,960.3,-0.78,87.3,344,11.269,Balloon_20180818_1109_1139
2018-08-18 11:34:00,36.83978,89.5556,360.74,960.35,-0.775,87.3,126,11.453,Balloon_20180818_1109_1139
2018-08-18 11:34:01,36.8379,89.5556,360.327,960.4,-0.77,87.3,256,11.73,Balloon_20180818_1109_1139
2018-08-18 11:34:02,36.83586,89.5556,359.501,960.5,-0.77,87.3,320,11.913,Balloon_20180818_1109_1139
2018-08-18 11:34:03,36.83397,89.5556,358.675,960.6,-0.76,87.4,355,12.005,Balloon_20180818_1109_1139
2018-08-18 11:34:04,36.83225,89.5556,358.262,960.65,-0.75,87.3,256,12.005,Balloon_20180818_1109_1139
2018-08-18 11:34:05,36.83044,89.5556,357.849,960.7,-0.76,87.3,255,11.728,Balloon_20180818_1109_1139
2018-08-18 11:34:06,36.82848,89.5556,357.023,960.8,-0.76,87.3,232,12.004,Balloon_20180818_1109_1139
2018-08-18 11:34:07,36.82658,89.5556,356.197,960.9,-0.74,87.4,216,11.911,Balloon_20180818_1109_1139
2018-08-18 11:34:08,36.82475,89.5555,355.784,960.95,-0.73,87.4,100,11.819,Balloon_20180818_1109_1139
2018-08-18 11:34:09,36.82293,89.5555,355.372,961.0,-0.73,87.4,262,11.911,Balloon_20180818_1109_1139
2018-08-18 11:34:10,36.82101,89.5555,354.546,961.1,-0.73,87.4,221,11.634,Balloon_20180818_1109_1139
2018-08-18 11:34:11,36.81915,89.5555,353.72,961.2,-0.72,87.4,256,11.634,Balloon_20180818_1109_1139
2018-08-18 11:34:12,36.8174,89.5555,352.895,961.3,-0.75,87.4,243,11.724,Balloon_20180818_1109_1139
2018-08-18 11:34:13,36.81566,89.5555,352.069,961.4,-0.85,87.2,166,11.814,Balloon_20180818_1109_1139
2018-08-18 11:34:14,36.81384,89.5555,351.244,961.5,-0.92,87.1,192,11.72,Balloon_20180818_1109_1139
2018-08-18 11:34:15,36.81208,89.5555,350.418,961.6,-0.98,87.0,48,11.626,Balloon_20180818_1109_1139
2018-08-18 11:34:16,36.81037,89.5555,349.593,961.7,-1.03,86.9,212,11.347,Balloon_20180818_1109_1139
2018-08-18 11:34:17,36.80866,89.5555,348.768,961.8,-1.07,86.8,277,11.438,Balloon_20180818_1109_1139
2018-08-18 11:34:18,36.80691,89.5555,347.943,961.9,-1.12,86.7,241,11.437,Balloon_20180818_1109_1139
2018-08-18 11:34:19,36.80519,89.5555,347.118,962.0,-1.135,86.7,271,11.251,Balloon_20180818_1109_1139
2018-08-18 11:34:20,36.80367,89.5555,346.293,962.1,-1.15,86.7,235,11.158,Balloon_20180818_1109_1139
2018-08-18 11:34:21,36.80221,89.5554,345.468,962.2,-1.16,86.7,94,11.157,Balloon_20180818_1109_1139
2018-08-18 11:34:22,36.80075,89.5554,344.643,962.3,-1.15,86.7,208,11.341,Balloon_20180818_1109_1139
2018-08-18 11:34:23,36.79907,89.5554,343.818,962.4,-1.17,86.7,249,11.248,Balloon_20180818_1109_1139
2018-08-18 11:34:24,36.79738,89.5554,342.581,962.55,-1.23,86.7,245,11.246,Balloon_20180818_1109_1139
2018-08-18 11:34:25,36.79579,89.5554,341.344,962.7,-1.33,86.5,263,11.243,Balloon_20180818_1109_1139
2018-08-18 11:34:26,36.79415,89.5554,340.52,962.8,-1.45,86.3,264,11.24,Balloon_20180818_1109_1139
2018-08-18 11:34:27,36.7926,89.5554,339.695,962.9,-1.49,86.3,120,11.239,Balloon_20180818_1109_1139
2018-08-18 11:34:28,36.79114,89.5554,338.459,963.05,-1.53,86.3,237,11.145,Balloon_20180818_1109_1139
2018-08-18 11:34:29,36.78969,89.5554,337.223,963.2,-1.54,86.3,257,11.144,Balloon_20180818_1109_1139
2018-08-18 11:34:30,36.7883,89.5554,336.398,963.3,-1.56,86.4,250,11.143,Balloon_20180818_1109_1139
2018-08-18 11:34:31,36.78695,89.5554,335.574,963.4,-1.6,86.4,227,11.142,Balloon_20180818_1109_1139
2018-08-18 11:34:32,36.78563,89.5554,334.338,963.55,-1.65,86.5,208,11.324,Balloon_20180818_1109_1139
2018-08-18 11:34:33,36.78432,89.5554,333.102,963.7,-1.66,86.6,259,11.323,Balloon_20180818_1109_1139
2018-08-18 11:34:34,36.78304,89.5554,331.867,963.85,-1.63,86.7,20,11.506,Balloon_20180818_1109_1139
2018-08-18 11:34:35,36.7817,89.5554,330.631,964.0,-1.6,86.8,247,11.414,Balloon_20180818_1109_1139
2018-08-18 11:34:36,36.78033,89.5554,329.808,964.1,-1.57,87.0,206,11.414,Balloon_20180818_1109_1139
2018-08-18 11:34:37,36.7792,89.5554,328.984,964.2,-1.575,87.1,224,11.413,Balloon_20180818_1109_1139
2018-08-18 11:34:38,36.77815,89.5554,327.749,964.35,-1.58,87.2,262,11.32,Balloon_20180818_1109_1139
2018-08-18 11:34:39,36.77716,89.5553,326.514,964.5,-1.58,87.3,208,11.136,Balloon_20180818_1109_1139
2018-08-18 11:34:40,36.77626,89.5553,325.279,964.65,-1.6,87.4,269,11.134,Balloon_20180818_1109_1139
2018-08-18 11:34:41,36.77552,89.5553,324.044,964.8,-1.57,87.5,225,10.95,Balloon_20180818_1109_1139
2018-08-18 11:34:42,36.77473,89.5553,323.221,964.9,-1.66,87.5,231,10.948,Balloon_20180818_1109_1139
2018-08-18 11:34:43,36.77398,89.5553,322.398,965.0,-1.72,87.5,192,11.038,Balloon_20180818_1109_1139
2018-08-18 11:34:44,36.77325,89.5553,321.164,965.15,-1.79,87.6,202,10.667,Balloon_20180818_1109_1139
2018-08-18 11:34:45,36.77264,89.5553,319.93,965.3,-1.86,87.8,229,10.481,Balloon_20180818_1109_1139
2018-08-18 11:34:46,36.77216,89.5553,318.696,965.45,-1.87,87.85,230,10.388,Balloon_20180818_1109_1139
2018-08-18 11:34:47,36.7718,89.5553,317.462,965.6,-1.88,87.9,198,10.387,Balloon_20180818_1109_1139
2018-08-18 11:34:48,36.77148,89.5553,316.228,965.75,-1.88,88.0,250,10.202,Balloon_20180818_1109_1139
2018-08-18 11:34:49,36.77111,89.5553,314.995,965.9,-1.9,88.1,143,10.2,Balloon_20180818_1109_1139
2018-08-18 11:34:50,36.77067,89.5553,313.761,966.05,-1.93,88.3,243,10.107,Balloon_20180818_1109_1139
2018-08-18 11:34:51,36.77021,89.5553,312.528,966.2,-1.99,88.8,240,10.013,Balloon_20180818_1109_1139
2018-08-18 11:34:52,36.76964,89.5552,311.295,966.35,-2.03,88.9,328,10.196,Balloon_20180818_1109_1139
2018-08-18 11:34:53,36.76913,89.5552,310.062,966.5,-2.01,89.0,262,10.103,Balloon_20180818_1109_1139
2018-08-18 11:34:54,36.76855,89.5552,308.829,966.65,-2.0,89.1,215,10.01,Balloon_20180818_1109_1139
2018-08-18 11:34:55,36.76792,89.5552,307.597,966.8,-2.01,89.4,264,10.378,Balloon_20180818_1109_1139
2018-08-18 11:34:56,36.76727,89.5552,306.364,966.95,-2.02,89.5,144,10.469,Balloon_20180818_1109_1139
2018-08-18 11:34:57,36.7667,89.5552,305.132,967.1,-2.03,89.6,197,10.376,Balloon_20180818_1109_1139
2018-08-18 11:34:58,36.76608,89.5552,303.489,967.3,-2.02,89.7,249,10.099,Balloon_20180818_1109_1139
2018-08-18 11:34:59,36.76543,89.5552,301.846,967.5,-2.01,89.8,257,10.374,Balloon_20180818_1109_1139
2018-08-18 11:35:00,36.7649,89.5552,300.615,967.65,-1.99,89.9,253,10.282,Balloon_20180818_1109_1139
2018-08-18 11:35:01,36.76435,89.5552,299.383,967.8,-1.99,90.1,201,10.004,Balloon_20180818_1109_1139
2018-08-18 11:35:02,36.76376,89.5552,298.152,967.95,-1.99,90.2,243,9.819,Balloon_20180818_1109_1139
2018-08-18 11:35:03,36.76313,89.5552,296.92,968.1,-1.99,90.4,227,9.634,Balloon_20180818_1109_1139
2018-08-18 11:35:04,36.76242,89.5552,295.279,968.3,-1.98,90.6,255,9.725,Balloon_20180818_1109_1139
2018-08-18 11:35:05,36.76159,89.5552,293.638,968.5,-1.98,90.65,239,9.632,Balloon_20180818_1109_1139
2018-08-18 11:35:06,36.76065,89.5552,292.407,968.65,-1.98,90.7,249,9.723,Balloon_20180818_1109_1139
2018-08-18 11:35:07,36.75968,89.5552,291.176,968.8,-1.97,90.7,271,9.723,Balloon_20180818_1109_1139
2018-08-18 11:35:08,36.75873,89.5552,289.946,968.95,-1.95,90.8,236,9.907,Balloon_20180818_1109_1139
2018-08-18 11:35:09,36.75794,89.5552,288.716,969.1,-1.94,91.0,255,9.722,Balloon_20180818_1109_1139
2018-08-18 11:35:10,36.75713,89.5552,287.075,969.3,-1.95,91.3,235,9.628,Balloon_20180818_1109_1139
2018-08-18 11:35:11,36.75635,89.5552,285.436,969.5,-1.95,91.5,283,9.904,Balloon_20180818_1109_1139
2018-08-18 11:35:12,36.7556,89.5552,284.206,969.65,-1.96,91.7,250,9.534,Balloon_20180818_1109_1139
2018-08-18 11:35:13,36.75492,89.5552,282.976,969.8,-1.96,91.9,212,9.81,Balloon_20180818_1109_1139
2018-08-18 11:35:14,36.75414,89.5552,281.337,970.0,-1.965,92.0,205,10.086,Balloon_20180818_1109_1139
2018-08-18 11:35:15,36.75326,89.5551,279.698,970.2,-1.97,92.1,240,9.808,Balloon_20180818_1109_1139
2018-08-18 11:35:16,36.75236,89.5551,278.469,970.35,-1.97,92.2,235,10.084,Balloon_20180818_1109_1139
2018-08-18 11:35:17,36.7516,89.5551,277.241,970.5,-1.96,92.3,261,9.991,Balloon_20180818_1109_1139
2018-08-18 11:35:18,36.75095,89.5551,276.012,970.65,-1.96,92.4,234,9.99,Balloon_20180818_1109_1139
2018-08-18 11:35:19,36.75019,89.5551,274.783,970.8,-1.96,92.5,227,10.081,Balloon_20180818_1109_1139
2018-08-18 11:35:20,36.7494,89.5551,273.555,970.95,-1.95,92.5,259,10.173,Balloon_20180818_1109_1139
2018-08-18 11:35:21,36.74879,89.5551,272.327,971.1,-1.94,92.6,241,10.08,Balloon_20180818_1109_1139
2018-08-18 11:35:22,36.74819,89.5551,270.689,971.3,-1.94,92.7,223,10.171,Balloon_20180818_1109_1139
2018-08-18 11:35:23,36.74761,89.5551,269.052,971.5,-1.93,92.8,243,10.17,Balloon_20180818_1109_1139
2018-08-18 11:35:24,36.7472,89.5551,267.825,971.65,-1.925,92.8,236,10.17,Balloon_20180818_1109_1139
2018-08-18 11:35:25,36.74693,89.5551,266.597,971.8,-1.92,92.8,243,10.261,Balloon_20180818_1109_1139
2018-08-18 11:35:26,36.74681,89.5551,265.37,971.95,-1.91,92.9,216,10.076,Balloon_20180818_1109_1139
2018-08-18 11:35:27,36.74671,89.5551,264.143,972.1,-1.91,93.0,90,9.984,Balloon_20180818_1109_1139
2018-08-18 11:35:28,36.74626,89.5551,262.916,972.25,-1.89,93.1,233,9.891,Balloon_20180818_1109_1139
2018-08-18 11:35:29,36.74562,89.5551,261.689,972.4,-1.88,93.1,249,9.891,Balloon_20180818_1109_1139
2018-08-18 11:35:30,36.74499,89.5551,260.462,972.55,-1.87,93.2,245,9.982,Balloon_20180818_1109_1139
2018-08-18 11:35:31,36.74449,89.5551,259.235,972.7,-1.86,93.2,231,10.165,Balloon_20180818_1109_1139
2018-08-18 11:35:32,36.74401,89.5551,258.009,972.85,-1.85,93.3,232,10.257,Balloon_20180818_1109_1139
2018-08-18 11:35:33,36.74357,89.5551,256.783,973.0,-1.845,93.3,247,10.164,Balloon_20180818_1109_1139
2018-08-18 11:35:34,36.74315,89.555,255.148,973.2,-1.84,93.3,145,9.887,Balloon_20180818_1109_1139
2018-08-18 11:35:35,36.74265,89.555,253.513,973.4,-1.83,93.3,243,10.07,Balloon_20180818_1109_1139
2018-08-18 11:35:36,36.74204,89.555,252.288,973.55,-1.82,93.3,194,10.254,Balloon_20180818_1109_1139
2018-08-18 11:35:37,36.74139,89.555,251.062,973.7,-1.82,93.4,91,10.345,Balloon_20180818_1109_1139
2018-08-18 11:35:38,36.74102,89.555,249.428,973.9,-1.81,93.4,241,10.068,Balloon_20180818_1109_1139
2018-08-18 11:35:39,36.7408,89.555,247.795,974.1,-1.8,93.5,207,9.791,Balloon_20180818_1109_1139
2018-08-18 11:35:40,36.74057,89.555,246.57,974.25,-1.79,93.5,244,9.883,Balloon_20180818_1109_1139
2018-08-18 11:35:41,36.74022,89.555,245.345,974.4,-1.78,93.6,216,9.974,Balloon_20180818_1109_1139
2018-08-18 11:35:42,36.7401,89.555,244.12,974.55,-1.775,93.65,231,10.341,Balloon_20180818_1109_1139
2018-08-18 11:35:43,36.74038,89.555,242.896,974.7,-1.77,93.7,230,9.697,Balloon_20180818_1109_1139
2018-08-18 11:35:44,36.74045,89.555,241.263,974.9,-1.76,93.7,271,9.788,Balloon_20180818_1109_1139
2018-08-18 11:35:45,36.74001,89.555,239.631,975.1,-1.75,93.7,258,10.063,Balloon_20180818_1109_1139
2018-08-18 11:35:46,36.73964,89.555,238.407,975.25,-1.74,93.7,247,9.418,Balloon_20180818_1109_1139
2018-08-18 11:35:47,36.73934,89.555,237.183,975.4,-1.73,93.8,282,9.878,Balloon_20180818_1109_1139
2018-08-18 11:35:48,36.7389,89.555,235.96,975.55,-1.71,93.8,235,9.694,Balloon_20180818_1109_1139
2018-08-18 11:35:49,36.73832,89.555,234.736,975.7,-1.7,93.8,224,9.601,Balloon_20180818_1109_1139
2018-08-18 11:35:50,36.73765,89.555,233.105,975.9,-1.69,93.9,331,9.784,Balloon_20180818_1109_1139
2018-08-18 11:35:51,36.7369,89.555,231.474,976.1,-1.68,93.9,246,9.967,Balloon_20180818_1109_1139
2018-08-18 11:35:52,36.73623,89.5549,230.251,976.25,-1.67,93.9,204,9.691,Balloon_20180818_1109_1139
2018-08-18 11:35:53,36.73563,89.5549,229.028,976.4,-1.66,93.9,294,9.782,Balloon_20180818_1109_1139
2018-08-18 11:35:54,36.73499,89.5549,227.806,976.55,-1.65,93.9,224,9.874,Balloon_20180818_1109_1139
2018-08-18 11:35:55,36.73443,89.5549,226.583,976.7,-1.64,94.0,263,9.873,Balloon_20180818_1109_1139
2018-08-18 11:35:56,36.73419,89.5549,225.361,976.85,-1.64,94.0,245,9.781,Balloon_20180818_1109_1139
2018-08-18 11:35:57,36.73398,89.5549,224.139,977.0,-1.64,93.9,190,9.688,Balloon_20180818_1109_1139
2018-08-18 11:35:58,36.73339,89.5549,222.917,977.15,-1.62,94.0,238,9.595,Balloon_20180818_1109_1139
2018-08-18 11:35:59,36.73269,89.5549,221.695,977.3,-1.61,94.0,241,9.687,Balloon_20180818_1109_1139
2018-08-18 11:36:00,36.73228,89.5549,220.066,977.5,-1.61,94.0,227,9.594,Balloon_20180818_1109_1139
2018-08-18 11:36:01,36.7323,89.5549,218.437,977.7,-1.605,94.0,119,9.685,Balloon_20180818_1109_1139
2018-08-18 11:36:02,36.73249,89.5549,217.216,977.85,-1.6,94.0,248,9.868,Balloon_20180818_1109_1139
2018-08-18 11:36:03,36.7329,89.5549,215.994,978.0,-1.59,94.0,219,9.776,Balloon_20180818_1109_1139
2018-08-18 11:36:04,36.73325,89.5549,214.773,978.15,-1.58,94.1,245,9.867,Balloon_20180818_1109_1139
2018-08-18 11:36:05,36.73336,89.5549,213.553,978.3,-1.56,94.1,265,10.234,Balloon_20180818_1109_1139
2018-08-18 11:36:06,36.7333,89.5548,211.925,978.5,-1.55,94.2,237,9.958,Balloon_20180818_1109_1139
2018-08-18 11:36:07,36.73324,89.5548,210.298,978.7,-1.54,94.2,221,10.14,Balloon_20180818_1109_1139
