Event,Latitude,Longitude,Site,Source,URL ref,δ34S Py,Age,Samp type,Dist shore,Water depth descr,Elevation,Depth sed,SR,CH4,Main lith,CaCO3,TOC,Analyt method,Date/Time
165-1002,10.7061,-65.1696,ODP-165-1002,Lyons et al. (2003),doi:10.1016/S0009-2541(02)00392-3,-33.3,-0.1,Sediment core,66.0,Slope,-893.0,0.3,448.0,High,Clay,,5.9,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Lyons et al. (2003),doi:10.1016/S0009-2541(02)00392-3,-32.7,-0.1,Sediment core,66.0,Slope,-893.0,0.3,448.0,High,Clay,,5.7,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Lyons et al. (2003),doi:10.1016/S0009-2541(02)00392-3,-32.9,-0.1,Sediment core,66.0,Slope,-893.0,0.4,448.0,High,Clay,,5.2,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Lyons et al. (2003),doi:10.1016/S0009-2541(02)00392-3,-32.7,-0.1,Sediment core,66.0,Slope,-893.0,0.4,448.0,High,Clay,,5.5,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Lyons et al. (2003),doi:10.1016/S0009-2541(02)00392-3,-32.3,-0.1,Sediment core,66.0,Slope,-893.0,0.6,448.0,High,Clay,,5.4,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Lyons et al. (2003),doi:10.1016/S0009-2541(02)00392-3,-32.9,-0.1,Sediment core,66.0,Slope,-893.0,0.8,448.0,High,Clay,,5.1,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Lyons et al. (2003),doi:10.1016/S0009-2541(02)00392-3,-31.3,-0.1,Sediment core,66.0,Slope,-893.0,1.0,448.0,High,Clay,,4.8,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Lyons et al. (2003),doi:10.1016/S0009-2541(02)00392-3,-31.7,-0.1,Sediment core,66.0,Slope,-893.0,1.1,448.0,High,Clay,,5.2,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Lyons et al. (2003),doi:10.1016/S0009-2541(02)00392-3,-33.2,-0.1,Sediment core,66.0,Slope,-893.0,1.3,448.0,High,Clay,,4.6,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Lyons et al. (2003),doi:10.1016/S0009-2541(02)00392-3,-33.8,-0.1,Sediment core,66.0,Slope,-893.0,1.5,448.0,High,Clay,,4.2,TRS,1996-02-18 00:00:00
