Date/Time,Height,Height_2,SWD daily sum,TnTnTn day min,TTT day m,TxTxTx day max,RH day min,RH day m,RH day max,ff day min,ff day m,ff day max,Event,Latitude,Longitude,Elevation
2020-11-27,1.5,2,9.37381,-0.8,0.3,2.4,70.2,86.2,94.0,0.8,4.3,10.0,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-11-28,1.5,2,15.20929,-2.5,-0.8,0.8,73.8,87.1,94.6,0.2,6.9,19.1,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-11-29,1.5,2,29.23641,-1.8,-0.4,1.4,45.6,68.5,82.9,0.9,5.1,11.6,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-11-30,1.5,2,15.01842,-0.6,0.8,2.5,74.8,84.0,91.7,0.3,8.3,21.1,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-01,1.5,2,20.53225,-0.7,0.4,1.9,67.4,77.5,89.1,0.6,4.6,12.0,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-02,1.5,2,23.84515,-3.9,-1.6,0.8,60.7,76.2,92.6,0.2,4.4,12.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-03,1.5,2,24.71614,-2.7,-1.0,1.1,57.9,69.5,81.6,0.2,3.9,9.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-04,1.5,2,19.51615,-1.5,0.3,1.9,67.2,82.9,90.7,1.5,6.3,20.7,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-05,1.5,2,13.476,-0.2,1.7,4.7,78.7,85.7,94.0,0.2,5.6,16.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-06,1.5,2,16.93168,-0.7,1.1,4.9,71.9,78.4,88.3,2.0,10.9,25.6,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-07,1.5,2,11.48488,-0.7,0.0,1.0,63.1,75.7,86.7,3.7,7.9,22.8,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-08,1.5,2,20.09253,-0.9,0.5,2.9,74.0,81.4,90.8,1.9,8.5,14.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-09,1.5,2,24.80809,-0.4,1.1,2.6,57.5,74.8,89.8,2.2,7.9,17.6,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-10,1.5,2,23.88994,-1.4,0.6,4.2,56.9,70.0,86.7,0.5,6.0,16.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-11,1.5,2,22.07979,1.0,3.4,6.2,73.6,84.4,92.2,0.6,8.3,18.0,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-12,1.5,2,17.92557,0.4,1.5,3.3,51.9,81.8,95.4,1.8,6.4,15.8,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-13,1.5,2,22.74871,-1.3,0.8,2.8,52.1,71.3,89.7,0.7,4.1,14.9,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-14,1.5,2,13.33118,-1.7,-0.1,1.3,58.4,77.9,92.3,0.1,4.0,8.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-15,1.5,2,25.5626,-2.1,-0.9,1.0,68.0,85.5,93.5,2.0,5.1,9.1,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-16,1.5,2,19.68759,-1.3,-0.3,1.1,60.6,76.0,87.7,0.3,2.3,4.8,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-17,1.5,2,16.82085,-1.7,-0.7,1.4,57.4,63.8,75.0,0.7,3.0,7.8,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-18,1.5,2,20.80297,-1.3,0.0,1.6,59.4,70.5,77.6,0.3,3.4,5.9,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-19,1.5,2,15.64852,-1.3,-0.4,1.4,62.6,73.5,92.7,0.3,4.2,9.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-20,1.5,2,7.81815,-0.4,1.9,4.0,79.7,85.7,93.8,0.6,5.7,15.1,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-21,1.5,2,8.76995,-0.1,1.6,4.3,76.3,84.2,91.2,0.3,9.9,20.8,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-22,1.5,2,13.76255,0.5,2.4,4.9,74.7,82.3,90.0,0.6,6.5,17.7,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-23,1.5,2,18.50179,1.5,2.7,4.5,68.3,81.8,89.8,0.4,5.5,14.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-24,1.5,2,19.67037,0.9,2.1,3.0,73.8,82.0,92.2,0.3,9.2,18.4,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-25,1.5,2,26.69821,0.5,2.0,4.0,65.5,79.5,90.1,1.1,6.1,13.4,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-26,1.5,2,14.06432,-0.2,2.3,4.8,79.3,86.0,92.3,0.5,7.5,25.4,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-27,1.5,2,29.15096,1.9,3.0,5.1,59.0,77.0,84.1,0.8,9.7,23.0,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-28,1.5,2,21.98536,1.5,2.8,5.2,62.5,78.3,89.0,0.1,4.2,10.7,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-29,1.5,2,11.28205,1.4,2.1,3.0,71.5,84.1,88.7,0.3,4.2,10.1,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-30,1.5,2,21.53797,0.6,3.1,6.3,59.2,76.1,92.1,0.7,4.2,10.1,Puchalski_AWS,-62.1641,-58.4701,55.0
2020-12-31,1.5,2,18.89564,1.0,2.3,4.0,72.7,82.3,94.5,0.3,3.8,12.1,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-01,1.5,2,20.37482,0.6,2.4,6.2,67.5,86.5,95.6,0.2,3.2,9.7,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-02,1.5,2,15.33161,1.3,3.4,5.9,77.6,85.5,93.5,0.8,7.0,14.4,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-03,1.5,2,12.61868,0.4,2.6,5.1,68.7,81.3,91.0,0.4,6.3,15.1,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-04,1.5,2,29.44632,0.5,1.5,2.6,68.1,76.0,83.1,1.3,7.7,15.1,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-05,1.5,2,9.49248,1.0,3.0,5.0,68.9,81.5,90.4,0.5,4.9,11.6,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-06,1.5,2,12.52617,0.6,2.8,4.7,73.0,81.8,91.3,0.4,6.8,16.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-07,1.5,2,22.25844,1.5,3.2,6.4,67.3,81.4,93.8,0.4,5.8,12.6,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-08,1.5,2,17.70057,1.5,2.7,4.3,68.6,83.4,94.3,1.2,6.3,15.6,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-09,1.5,2,11.88778,1.4,2.8,5.0,74.2,86.5,93.7,0.4,5.1,13.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-10,1.5,2,10.86738,-0.7,1.8,4.7,73.6,87.5,93.0,0.5,4.5,8.8,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-11,1.5,2,9.04485,-2.4,-1.5,-0.2,79.5,90.4,94.1,1.5,9.3,18.3,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-12,1.5,2,26.24763,-1.8,0.5,3.8,52.6,77.7,94.3,0.1,3.5,9.7,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-13,1.5,2,16.29164,0.0,1.4,4.6,68.3,78.8,89.0,0.9,5.9,14.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-14,1.5,2,9.804,-1.8,0.6,1.4,66.7,78.1,91.9,0.2,9.1,21.4,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-15,1.5,2,25.06442,-0.2,1.0,3.3,65.1,73.4,80.7,0.7,6.6,13.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-16,1.5,2,12.98536,0.0,2.5,6.4,63.1,80.1,94.5,0.4,6.0,14.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-17,1.5,2,15.15514,1.3,3.6,6.5,68.0,82.6,90.6,0.9,5.3,9.7,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-18,1.5,2,23.94314,0.6,2.6,5.2,59.4,75.5,90.6,0.7,4.2,10.7,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-19,1.5,2,15.75979,0.6,2.1,4.6,69.8,83.4,90.2,0.1,2.3,6.6,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-20,1.5,2,11.12364,1.4,3.5,5.4,74.9,81.9,89.4,0.4,8.3,33.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-21,1.5,2,23.11954,2.6,3.6,4.6,68.0,75.8,83.1,1.0,7.2,24.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-22,1.5,2,10.53232,1.2,2.7,4.1,70.6,81.9,91.3,0.4,4.2,11.6,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-23,1.5,2,11.51861,1.6,3.2,4.9,71.4,81.9,91.3,0.6,4.3,13.4,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-24,1.5,2,6.07873,-0.4,1.4,3.1,80.1,86.5,91.9,0.4,3.9,9.4,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-25,1.5,2,1.88396,-0.5,0.4,1.0,88.2,90.8,94.9,0.5,4.8,11.8,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-26,1.5,2,4.53944,-1.3,-0.7,0.1,84.9,92.2,95.3,0.4,4.0,8.6,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-27,1.5,2,6.78404,-0.5,0.2,0.9,82.1,90.0,95.0,1.0,3.9,7.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-28,1.5,2,10.97228,0.2,1.0,2.8,81.9,92.5,95.6,0.1,1.5,4.1,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-29,1.5,2,11.07373,0.1,1.2,2.5,66.5,83.3,93.7,0.2,2.4,5.8,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-30,1.5,2,11.85141,0.2,1.3,3.0,65.7,78.9,91.1,0.8,5.9,14.7,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-01-31,1.5,2,14.73841,0.5,1.8,3.8,72.9,79.9,87.5,0.1,5.2,11.8,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-01,1.5,2,6.34962,0.5,2.4,4.9,73.2,83.7,91.7,0.7,7.3,14.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-02,1.5,2,17.29306,-0.9,0.6,2.4,67.0,77.4,87.7,1.3,5.1,11.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-03,1.5,2,,-0.7,0.7,3.9,58.1,69.0,74.6,0.0,3.5,8.3,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-04,1.5,2,,,,,,,,,,,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-05,1.5,2,,,,,,,,,,,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-06,1.5,2,,,,,,,,,,,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-07,1.5,2,,,,,,,,,,,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-08,1.5,2,,,,,,,,,,,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-09,1.5,2,,,,,,,,,,,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-10,1.5,2,,,,,,,,,,,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-11,1.5,2,14.43582,3.5,6.5,11.1,68.6,85.4,95.5,0.4,8.2,18.3,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-12,1.5,2,10.58606,3.4,4.3,5.4,69.0,84.4,94.1,0.3,10.4,43.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-13,1.5,2,23.13202,3.5,4.4,5.7,70.3,76.1,87.8,0.8,10.6,32.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-14,1.5,2,19.9283,1.6,2.9,4.4,61.4,76.0,91.2,0.5,5.0,11.4,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-15,1.5,2,8.34395,2.1,4.6,6.4,67.8,85.3,94.1,0.8,8.9,32.3,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-16,1.5,2,17.44624,3.5,4.9,6.4,65.0,84.0,93.0,0.5,8.1,30.6,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-17,1.5,2,14.7219,1.9,3.8,7.6,49.4,83.2,95.5,0.4,4.5,9.9,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-18,1.5,2,4.87745,3.0,4.8,7.0,72.0,87.0,96.7,0.7,6.1,13.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-19,1.5,2,8.988,1.0,3.0,5.4,71.5,81.2,94.0,0.4,5.1,12.9,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-20,1.5,2,7.65462,-0.2,1.4,3.0,66.9,79.2,95.7,0.2,5.7,14.7,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-21,1.5,2,11.74727,-2.6,-0.4,2.1,62.3,79.4,94.9,0.5,4.3,9.4,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-22,1.5,2,7.66498,0.1,1.5,3.4,60.5,78.3,90.6,0.3,4.8,13.6,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-23,1.5,2,14.57682,1.1,2.2,3.5,67.6,79.0,93.1,0.3,5.3,11.6,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-24,1.5,2,5.05884,-1.5,0.1,1.9,79.5,92.3,96.7,0.2,4.9,10.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-25,1.5,2,5.91158,-2.0,-0.8,1.1,68.6,79.7,94.1,0.6,3.7,10.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-26,1.5,2,10.49848,-1.3,0.7,2.0,61.4,76.0,87.7,0.7,4.4,12.3,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-27,1.5,2,5.96248,0.6,4.2,5.9,80.5,87.2,92.2,0.3,8.5,20.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-02-28,1.5,2,14.80878,1.9,4.9,7.6,65.4,79.8,90.9,0.2,9.0,25.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-01,1.5,2,14.78121,-0.4,2.1,3.8,69.1,75.6,85.7,1.5,9.9,18.9,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-02,1.5,2,10.56292,2.7,3.6,5.2,67.5,81.0,91.9,1.0,8.3,23.4,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-03,1.5,2,17.50417,0.6,2.1,3.4,48.4,66.4,81.7,1.8,8.7,18.8,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-04,1.5,2,6.73441,2.3,3.6,5.4,61.9,80.1,92.4,1.3,8.5,26.7,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-05,1.5,2,6.13177,0.8,3.5,6.6,70.6,83.6,96.0,1.6,10.5,28.8,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-06,1.5,2,4.82753,1.7,2.8,3.8,74.1,82.5,91.0,0.9,6.0,13.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-07,1.5,2,7.64792,2.9,4.0,5.3,68.8,79.3,90.8,1.2,11.0,24.8,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-08,1.5,2,13.56512,1.5,2.5,3.8,59.3,76.6,87.8,0.5,4.8,10.9,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-09,1.5,2,15.22478,0.1,3.1,5.1,66.5,83.9,93.8,0.3,4.9,11.7,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-10,1.5,2,4.43437,2.6,4.4,8.7,64.1,86.1,92.7,0.3,2.9,12.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-11,1.5,2,5.95847,-0.1,2.5,4.3,72.6,88.2,96.8,0.5,5.7,15.0,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-12,1.5,2,4.3455,0.2,1.8,4.3,65.4,85.5,96.7,0.8,5.6,12.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-13,1.5,2,4.85116,-2.8,0.7,2.4,67.0,78.7,93.2,0.8,7.5,14.0,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-14,1.5,2,7.55235,-0.5,0.4,1.3,56.0,65.8,80.7,0.7,9.1,20.9,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-15,1.5,2,3.59842,-0.2,1.6,3.9,64.4,81.9,94.9,0.8,7.4,16.3,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-16,1.5,2,5.94657,0.8,1.9,4.4,69.5,78.9,88.4,1.1,7.2,15.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-17,1.5,2,4.36981,1.0,2.2,3.7,66.7,80.3,91.1,5.0,11.8,21.7,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-18,1.5,2,11.84472,-2.2,0.3,1.5,61.9,73.8,89.2,2.1,8.6,16.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-19,1.5,2,6.89136,-1.4,1.3,2.7,67.5,79.6,91.3,1.5,6.5,13.3,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-20,1.5,2,4.91743,-2.5,-0.8,1.9,61.0,83.3,95.9,0.4,6.2,18.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-21,1.5,2,4.57836,-2.4,-1.6,-0.6,60.2,73.4,91.6,0.3,3.6,9.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-22,1.5,2,7.26352,-2.5,-1.4,-0.4,63.3,74.5,87.4,0.6,4.3,10.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-23,1.5,2,4.15075,-2.2,-1.6,-1.2,72.9,79.9,89.2,3.5,7.5,11.0,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-24,1.5,2,6.41601,-1.6,-1.3,-0.7,70.7,75.2,80.1,2.6,6.2,9.4,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-25,1.5,2,1.82483,-1.1,-0.6,0.4,72.2,81.9,92.9,3.1,5.3,9.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-26,1.5,2,3.91099,0.1,1.6,3.0,76.9,86.2,91.1,0.3,4.6,9.9,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-27,1.5,2,5.3171,0.1,2.2,4.9,81.3,89.1,95.6,0.2,3.9,10.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-28,1.5,2,3.84404,0.8,3.9,5.8,76.1,86.3,95.3,0.2,4.1,12.9,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-29,1.5,2,9.53563,-0.2,2.2,3.9,58.4,78.7,92.7,0.6,6.9,16.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-30,1.5,2,3.45739,0.8,2.5,6.0,69.9,84.1,95.3,0.4,8.3,18.7,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-03-31,1.5,2,3.85955,1.1,2.7,4.6,43.6,77.7,95.4,0.9,11.2,23.1,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-01,1.5,2,2.24572,1.8,3.5,5.1,72.1,85.9,93.8,0.4,8.3,18.4,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-02,1.5,2,4.24612,-0.3,2.2,4.7,64.6,81.7,93.2,0.4,5.3,14.8,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-03,1.5,2,4.63583,-0.3,1.0,2.4,58.8,75.1,90.8,0.7,8.3,16.6,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-04,1.5,2,5.19771,-1.5,0.3,1.3,71.0,79.7,91.3,1.2,4.6,11.4,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-05,1.5,2,5.29953,-3.4,-1.1,0.5,65.4,78.6,94.5,0.9,4.9,14.8,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-06,1.5,2,3.6298,0.4,1.8,3.0,83.2,88.4,94.1,1.9,7.6,14.7,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-07,1.5,2,1.2455,1.2,2.4,4.1,72.4,86.8,96.2,0.4,3.1,10.4,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-08,1.5,2,4.55442,-0.4,1.1,4.7,70.8,82.1,96.3,0.8,6.9,19.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-09,1.5,2,3.49215,-0.9,-0.1,1.6,69.4,81.4,92.2,0.4,4.9,11.7,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-10,1.5,2,2.79466,-2.0,-0.3,2.9,63.1,74.9,91.7,0.3,4.9,11.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-11,1.5,2,2.61452,1.3,2.4,3.7,76.5,85.4,91.0,0.1,7.0,19.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-12,1.5,2,1.04958,-7.9,-2.9,1.9,79.0,90.1,96.0,0.5,7.7,14.1,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-13,1.5,2,4.45819,-7.6,-6.7,-4.5,59.6,74.9,87.0,0.3,6.0,12.7,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-14,1.5,2,0.91799,-5.1,-1.6,2.9,66.4,81.8,95.8,1.8,10.0,21.7,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-15,1.5,2,1.7804,-6.6,-1.3,1.8,59.4,83.9,97.1,0.5,9.8,26.6,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-16,1.5,2,1.67544,-7.6,-3.5,-0.2,58.2,82.1,94.2,0.4,6.3,12.3,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-17,1.5,2,4.54023,-7.7,-4.6,-1.5,63.9,76.9,88.6,0.1,2.4,9.3,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-18,1.5,2,4.78349,-1.7,3.6,10.0,56.2,75.5,93.2,0.7,10.6,23.4,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-19,1.5,2,2.43304,0.2,2.8,5.4,68.3,81.3,92.3,1.0,12.5,29.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-20,1.5,2,5.9657,-1.3,0.5,3.0,61.8,79.6,90.1,0.7,5.5,14.8,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-21,1.5,2,2.82131,-0.6,2.3,5.0,63.1,77.9,89.0,0.6,10.2,28.3,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-22,1.5,2,2.17011,-1.5,-0.4,1.1,64.7,75.7,87.2,4.1,9.7,18.9,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-23,1.5,2,1.55632,-5.3,-1.7,0.5,70.3,81.8,93.0,0.7,7.0,15.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-24,1.5,2,4.93139,-5.1,-2.4,-1.1,57.5,74.0,82.3,0.4,9.0,20.9,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-25,1.5,2,1.75273,-2.9,1.2,3.5,67.4,83.0,94.1,0.2,6.1,17.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-26,1.5,2,4.53969,0.1,1.0,2.9,75.9,86.2,94.3,0.2,6.0,13.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-27,1.5,2,2.80847,0.1,1.8,3.7,72.0,85.0,95.2,0.4,6.8,16.1,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-28,1.5,2,3.13629,-1.2,0.2,2.2,69.6,81.9,93.9,0.2,4.7,10.6,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-29,1.5,2,2.69192,-7.5,-4.1,-0.3,65.8,81.7,93.9,0.7,7.2,18.9,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-04-30,1.5,2,2.78882,-9.6,-4.8,-1.7,63.1,74.9,91.0,0.5,6.0,13.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-05-01,1.5,2,2.20698,-1.9,-0.4,0.6,68.9,81.7,91.6,0.7,8.0,19.6,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-05-02,1.5,2,0.97682,-11.0,-6.3,1.2,61.4,80.9,93.1,0.6,6.9,16.6,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-05-03,1.5,2,1.2927,-7.8,-5.4,-3.7,52.9,60.6,71.5,1.1,4.4,8.4,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-05-04,1.5,2,0.77978,-4.7,-3.0,-1.3,59.8,77.3,95.3,0.4,3.7,10.1,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-05-05,1.5,2,1.91142,-7.8,-6.3,-3.2,67.8,78.3,88.6,0.4,4.6,9.6,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-05-06,1.5,2,3.07029,-3.0,-0.2,4.6,57.9,82.1,93.5,0.5,7.1,13.9,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-05-07,1.5,2,2.56498,0.8,2.4,5.7,64.1,86.5,94.4,0.9,8.4,14.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-05-08,1.5,2,3.3242,2.0,3.0,4.4,76.2,86.0,91.8,0.2,5.1,15.7,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-05-09,1.5,2,2.93846,0.1,2.1,5.0,72.2,85.5,92.5,0.7,9.6,31.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-05-10,1.5,2,1.70885,-1.1,0.6,3.6,74.4,83.6,90.8,0.4,6.9,14.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-05-11,1.5,2,0.77069,0.9,3.1,7.1,65.5,88.0,96.9,1.2,11.7,30.6,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-05-12,1.5,2,1.02518,2.4,4.3,5.8,66.2,83.2,93.0,0.1,15.2,29.7,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-05-13,1.5,2,1.16617,0.7,3.1,5.0,59.6,76.4,89.6,0.1,11.0,28.2,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-05-14,1.5,2,1.98284,1.6,3.1,4.3,50.4,79.3,94.3,1.1,7.1,22.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-05-15,1.5,2,1.6872,2.8,6.1,10.1,49.6,72.5,92.9,1.2,6.0,12.9,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-05-16,1.5,2,1.45723,1.9,5.4,9.1,47.1,63.7,80.2,0.2,5.1,12.5,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-05-17,1.5,2,1.3664,1.4,2.6,4.2,70.7,81.4,90.8,0.2,4.2,11.3,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-05-18,1.5,2,0.75613,0.1,1.8,5.4,68.1,85.5,92.9,0.3,7.4,17.4,Puchalski_AWS,-62.1641,-58.4701,55.0
2021-05-19,1.5,2,0.44604,0.0,2.2,4.2,74.4,84.3,90.8,0.3,8.6,21.2,Puchalski_AWS,-62.1641,-58.4701,55.0
