Date/Time,Height,WV mix ratio,WV mix ratio e,NOBS,δ18O H2O,δ18O H2O std dev,NOBS_2,δD H2O vapour,δD H2O vapour std dev,NOBS_3,d xs,d xs std dev,NOBS_4,Event,Latitude,Longitude,Elevation
2017-08-14 09:00:00,24,0.59,0.02,60.0,-44.18,1.0,60.0,-339.0,6.28,60.0,14.46,3.01,60.0,GVN,-70.65,-8.25,42.0
2017-08-14 10:00:00,24,0.59,0.03,60.0,-43.37,1.59,60.0,-333.8,10.01,60.0,13.19,3.9,60.0,GVN,-70.65,-8.25,42.0
2017-08-14 11:00:00,24,0.69,0.03,60.0,-40.56,0.43,60.0,-313.02,3.22,60.0,11.45,1.4,60.0,GVN,-70.65,-8.25,42.0
2017-08-14 12:00:00,24,0.63,0.01,22.0,-41.45,0.23,22.0,-319.11,1.34,22.0,12.52,1.44,22.0,GVN,-70.65,-8.25,42.0
2017-08-14 13:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-14 14:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-14 15:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-14 16:00:00,24,0.89,0.0,8.0,-40.31,0.3,8.0,-309.32,0.58,8.0,13.12,2.8,8.0,GVN,-70.65,-8.25,42.0
2017-08-14 17:00:00,24,0.97,0.05,60.0,-40.29,0.27,60.0,-309.46,1.88,60.0,12.83,1.08,60.0,GVN,-70.65,-8.25,42.0
2017-08-14 18:00:00,24,1.06,0.02,60.0,-40.1,0.2,60.0,-308.16,1.21,60.0,12.64,1.17,60.0,GVN,-70.65,-8.25,42.0
2017-08-14 19:00:00,24,1.14,0.03,60.0,-39.78,0.28,60.0,-305.99,1.66,60.0,12.24,1.05,60.0,GVN,-70.65,-8.25,42.0
2017-08-14 20:00:00,24,1.06,0.09,60.0,-39.26,0.42,60.0,-302.33,2.8,60.0,11.77,1.28,60.0,GVN,-70.65,-8.25,42.0
2017-08-14 21:00:00,24,0.95,0.08,60.0,-39.06,1.07,60.0,-300.74,7.8,60.0,11.75,1.56,60.0,GVN,-70.65,-8.25,42.0
2017-08-14 22:00:00,24,1.07,0.03,60.0,-36.59,0.57,60.0,-281.18,5.21,60.0,11.53,1.43,60.0,GVN,-70.65,-8.25,42.0
2017-08-14 23:00:00,24,1.26,0.19,60.0,-35.24,0.24,60.0,-270.21,1.87,60.0,11.7,1.4,60.0,GVN,-70.65,-8.25,42.0
2017-08-15 00:00:00,24,1.64,0.02,60.0,-33.67,0.63,60.0,-261.01,2.66,60.0,8.38,2.95,60.0,GVN,-70.65,-8.25,42.0
2017-08-15 01:00:00,24,1.51,0.08,60.0,-34.7,0.68,60.0,-265.98,3.78,60.0,11.59,1.89,60.0,GVN,-70.65,-8.25,42.0
2017-08-15 02:00:00,24,1.34,0.01,60.0,-36.19,0.32,60.0,-275.29,2.37,60.0,14.2,1.02,60.0,GVN,-70.65,-8.25,42.0
2017-08-15 03:00:00,24,1.26,0.04,60.0,-37.9,0.57,60.0,-287.53,4.33,60.0,15.67,0.9,60.0,GVN,-70.65,-8.25,42.0
2017-08-15 04:00:00,24,1.13,0.05,60.0,-39.28,0.31,60.0,-297.92,2.29,60.0,16.31,1.19,60.0,GVN,-70.65,-8.25,42.0
2017-08-15 05:00:00,24,1.0,0.06,60.0,-39.95,0.41,60.0,-303.18,2.4,60.0,16.41,1.61,60.0,GVN,-70.65,-8.25,42.0
2017-08-15 06:00:00,24,0.76,0.05,60.0,-41.76,0.33,60.0,-316.35,2.85,60.0,17.71,1.35,60.0,GVN,-70.65,-8.25,42.0
2017-08-15 07:00:00,24,0.64,0.03,60.0,-42.24,0.23,60.0,-320.62,1.67,60.0,17.32,1.48,60.0,GVN,-70.65,-8.25,42.0
2017-08-15 08:00:00,24,0.56,0.02,60.0,-43.19,0.38,60.0,-327.96,2.2,60.0,17.57,2.32,60.0,GVN,-70.65,-8.25,42.0
2017-08-15 09:00:00,24,0.55,0.03,60.0,-43.49,0.52,60.0,-329.95,3.54,60.0,17.93,2.22,60.0,GVN,-70.65,-8.25,42.0
2017-08-15 10:00:00,24,0.65,0.04,60.0,-42.15,0.93,60.0,-322.77,6.61,60.0,14.42,1.99,60.0,GVN,-70.65,-8.25,42.0
2017-08-15 11:00:00,24,0.58,0.02,60.0,-42.66,0.58,60.0,-328.95,4.37,60.0,12.31,1.95,60.0,GVN,-70.65,-8.25,42.0
2017-08-15 12:00:00,24,0.59,0.02,60.0,-41.78,0.26,60.0,-322.84,1.54,60.0,11.39,1.79,60.0,GVN,-70.65,-8.25,42.0
2017-08-15 13:00:00,24,0.6,0.02,60.0,-42.44,0.64,60.0,-328.76,5.25,60.0,10.8,1.92,60.0,GVN,-70.65,-8.25,42.0
2017-08-15 14:00:00,24,0.56,0.01,11.0,-43.86,0.27,11.0,-341.09,1.24,11.0,9.78,2.43,11.0,GVN,-70.65,-8.25,42.0
2017-08-15 15:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-15 16:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-15 17:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-15 18:00:00,24,0.53,0.04,18.0,-43.23,0.66,18.0,-338.74,3.4,18.0,7.08,3.67,18.0,GVN,-70.65,-8.25,42.0
2017-08-15 19:00:00,24,0.57,0.04,60.0,-42.87,0.75,60.0,-334.38,4.26,60.0,8.58,3.07,60.0,GVN,-70.65,-8.25,42.0
2017-08-15 20:00:00,24,0.5,0.03,60.0,-43.18,0.87,60.0,-336.15,6.55,60.0,9.29,2.28,60.0,GVN,-70.65,-8.25,42.0
2017-08-15 21:00:00,24,0.46,0.02,60.0,-43.77,0.52,60.0,-342.05,3.97,60.0,8.14,2.8,60.0,GVN,-70.65,-8.25,42.0
2017-08-15 22:00:00,24,0.42,0.01,60.0,-43.97,0.97,60.0,-343.9,7.3,60.0,7.88,3.67,60.0,GVN,-70.65,-8.25,42.0
2017-08-15 23:00:00,24,0.39,0.02,60.0,-43.91,0.59,60.0,-341.5,3.76,60.0,9.76,3.11,60.0,GVN,-70.65,-8.25,42.0
2017-08-16 00:00:00,24,0.38,0.01,60.0,-43.93,0.56,60.0,-343.79,3.63,60.0,7.63,3.13,60.0,GVN,-70.65,-8.25,42.0
2017-08-16 01:00:00,24,0.39,0.01,60.0,-44.14,0.82,60.0,-344.51,4.58,60.0,8.57,3.6,60.0,GVN,-70.65,-8.25,42.0
2017-08-16 02:00:00,24,0.38,0.01,60.0,-45.57,0.44,60.0,-354.76,3.01,60.0,9.76,3.38,60.0,GVN,-70.65,-8.25,42.0
2017-08-16 03:00:00,24,0.37,0.01,60.0,-45.89,0.49,60.0,-357.84,2.43,60.0,9.3,3.26,60.0,GVN,-70.65,-8.25,42.0
2017-08-16 04:00:00,24,0.35,0.01,60.0,-46.51,0.38,60.0,-361.8,2.05,60.0,10.27,2.95,60.0,GVN,-70.65,-8.25,42.0
2017-08-16 05:00:00,24,0.34,0.03,60.0,-47.03,0.73,60.0,-365.52,5.01,60.0,10.69,3.05,60.0,GVN,-70.65,-8.25,42.0
2017-08-16 06:00:00,24,0.3,0.01,60.0,-48.03,0.67,60.0,-373.53,4.06,60.0,10.71,3.95,60.0,GVN,-70.65,-8.25,42.0
2017-08-16 07:00:00,24,0.29,0.01,60.0,-48.24,0.51,60.0,-376.58,2.86,60.0,9.35,3.56,60.0,GVN,-70.65,-8.25,42.0
2017-08-16 08:00:00,24,0.31,0.01,60.0,-47.43,0.63,60.0,-369.18,3.18,60.0,10.24,3.51,60.0,GVN,-70.65,-8.25,42.0
2017-08-16 09:00:00,24,0.31,0.01,60.0,-47.71,0.55,60.0,-370.72,2.39,60.0,10.94,3.97,60.0,GVN,-70.65,-8.25,42.0
2017-08-16 10:00:00,24,0.33,0.01,60.0,-47.59,0.69,60.0,-368.25,5.21,60.0,12.49,3.22,60.0,GVN,-70.65,-8.25,42.0
2017-08-16 11:00:00,24,0.33,0.01,60.0,-47.62,0.53,60.0,-368.68,3.16,60.0,12.24,3.63,60.0,GVN,-70.65,-8.25,42.0
2017-08-16 12:00:00,24,0.4,0.04,60.0,-45.31,1.25,60.0,-348.45,10.36,60.0,14.06,2.69,60.0,GVN,-70.65,-8.25,42.0
2017-08-16 13:00:00,24,0.5,0.02,60.0,-42.68,0.53,60.0,-326.3,2.88,60.0,15.17,2.53,60.0,GVN,-70.65,-8.25,42.0
2017-08-16 14:00:00,24,0.47,0.01,60.0,-43.22,0.38,60.0,-329.94,1.93,60.0,15.85,2.3,60.0,GVN,-70.65,-8.25,42.0
2017-08-16 15:00:00,24,0.57,0.04,60.0,-41.06,0.73,60.0,-314.86,6.25,60.0,13.64,1.86,60.0,GVN,-70.65,-8.25,42.0
2017-08-16 16:00:00,24,0.62,0.0,1.0,-40.06,0.0,1.0,-308.46,0.0,1.0,11.99,0.0,1.0,GVN,-70.65,-8.25,42.0
2017-08-16 17:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-16 18:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-16 19:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-16 20:00:00,24,0.66,0.01,28.0,-39.69,0.21,28.0,-301.52,1.2,28.0,15.99,1.51,28.0,GVN,-70.65,-8.25,42.0
2017-08-16 21:00:00,24,0.62,0.01,60.0,-40.08,0.24,60.0,-305.17,1.42,60.0,15.49,1.75,60.0,GVN,-70.65,-8.25,42.0
2017-08-16 22:00:00,24,0.58,0.03,60.0,-40.72,0.51,60.0,-309.9,3.43,60.0,15.82,1.92,60.0,GVN,-70.65,-8.25,42.0
2017-08-16 23:00:00,24,0.51,0.02,60.0,-42.06,0.48,60.0,-319.03,2.88,60.0,17.42,2.17,60.0,GVN,-70.65,-8.25,42.0
2017-08-17 00:00:00,24,0.52,0.03,60.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 01:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 02:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 03:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 04:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 05:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 06:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 07:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 08:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 09:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 10:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 11:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 12:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 13:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 14:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 15:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 16:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 17:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 18:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 19:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 20:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 21:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 22:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-17 23:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 00:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 01:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 02:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 03:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 04:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 05:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 06:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 07:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 08:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 09:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 10:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 11:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 12:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 13:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 14:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 15:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 16:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 17:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 18:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 19:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 20:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 21:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 22:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-18 23:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-19 00:00:00,24,0.3,0.01,17.0,-38.71,0.83,17.0,-305.79,3.11,17.0,3.86,7.18,17.0,GVN,-70.65,-8.25,42.0
2017-08-19 01:00:00,24,0.25,0.01,60.0,-40.31,0.76,60.0,-320.24,5.74,60.0,2.23,5.26,60.0,GVN,-70.65,-8.25,42.0
2017-08-19 02:00:00,24,0.21,0.01,60.0,-43.56,1.27,60.0,-350.55,8.15,60.0,-2.09,8.0,60.0,GVN,-70.65,-8.25,42.0
2017-08-19 03:00:00,24,0.19,0.02,60.0,-46.71,1.44,60.0,-374.86,9.6,60.0,-1.21,7.46,60.0,GVN,-70.65,-8.25,42.0
2017-08-19 04:00:00,24,0.19,0.02,60.0,-45.44,0.98,60.0,-368.72,8.32,60.0,-5.22,8.21,60.0,GVN,-70.65,-8.25,42.0
2017-08-19 05:00:00,24,0.22,0.03,60.0,-45.19,1.27,60.0,-360.39,9.91,60.0,1.1,6.76,60.0,GVN,-70.65,-8.25,42.0
2017-08-19 06:00:00,24,0.16,0.01,60.0,-49.36,1.72,60.0,-396.71,10.55,60.0,-1.79,8.02,60.0,GVN,-70.65,-8.25,42.0
2017-08-19 07:00:00,24,0.18,0.01,60.0,-50.28,0.72,60.0,-402.02,3.14,60.0,0.24,5.88,60.0,GVN,-70.65,-8.25,42.0
2017-08-19 08:00:00,24,0.24,0.04,60.0,-45.6,4.14,60.0,-368.14,31.38,60.0,-3.34,7.01,60.0,GVN,-70.65,-8.25,42.0
2017-08-19 09:00:00,24,0.32,0.02,60.0,-37.19,1.16,60.0,-292.85,9.98,60.0,4.67,4.94,60.0,GVN,-70.65,-8.25,42.0
2017-08-19 10:00:00,24,0.29,0.01,60.0,-40.83,1.77,60.0,-316.96,11.08,60.0,9.68,5.51,60.0,GVN,-70.65,-8.25,42.0
2017-08-19 11:00:00,24,0.31,0.01,60.0,-40.59,0.49,60.0,-318.86,2.24,60.0,5.83,3.67,60.0,GVN,-70.65,-8.25,42.0
2017-08-19 12:00:00,24,0.32,0.0,9.0,-40.66,0.38,9.0,-318.6,1.64,9.0,6.68,3.34,9.0,GVN,-70.65,-8.25,42.0
2017-08-19 13:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-19 14:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-19 15:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-19 16:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-19 17:00:00,24,0.41,0.03,16.0,-33.05,0.48,16.0,-259.83,3.28,16.0,4.57,2.89,16.0,GVN,-70.65,-8.25,42.0
2017-08-19 18:00:00,24,0.38,0.04,60.0,-32.72,0.63,60.0,-254.89,4.75,60.0,6.87,2.69,60.0,GVN,-70.65,-8.25,42.0
2017-08-19 19:00:00,24,0.46,0.02,60.0,-32.33,0.4,60.0,-247.58,2.55,60.0,11.04,2.86,60.0,GVN,-70.65,-8.25,42.0
2017-08-19 20:00:00,24,0.5,0.04,60.0,-31.03,1.06,60.0,-239.48,7.86,60.0,8.77,2.18,60.0,GVN,-70.65,-8.25,42.0
2017-08-19 21:00:00,24,0.53,0.06,60.0,-29.78,0.94,60.0,-228.15,6.27,60.0,10.1,2.7,60.0,GVN,-70.65,-8.25,42.0
2017-08-19 22:00:00,24,0.5,0.03,22.0,-30.21,0.54,22.0,-233.49,4.76,22.0,8.22,2.58,22.0,GVN,-70.65,-8.25,42.0
2017-08-19 23:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-20 00:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-20 01:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-20 02:00:00,24,0.3,0.01,27.0,-35.3,0.32,27.0,-279.97,3.36,27.0,2.42,3.1,27.0,GVN,-70.65,-8.25,42.0
2017-08-20 03:00:00,24,0.27,0.01,60.0,-36.65,0.58,60.0,-288.93,3.07,60.0,4.3,3.33,60.0,GVN,-70.65,-8.25,42.0
2017-08-20 04:00:00,24,0.28,0.01,60.0,-37.24,0.45,60.0,-292.75,1.59,60.0,5.21,3.64,60.0,GVN,-70.65,-8.25,42.0
2017-08-20 05:00:00,24,0.29,0.0,60.0,-38.08,0.65,60.0,-296.9,3.89,60.0,7.75,3.83,60.0,GVN,-70.65,-8.25,42.0
2017-08-20 06:00:00,24,0.3,0.0,34.0,-37.29,0.38,34.0,-292.73,2.16,34.0,5.58,2.98,34.0,GVN,-70.65,-8.25,42.0
2017-08-20 07:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-20 08:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-20 09:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-20 10:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-20 11:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-20 12:00:00,24,0.3,0.02,42.0,-40.02,0.79,42.0,-312.21,3.92,42.0,7.98,4.98,42.0,GVN,-70.65,-8.25,42.0
2017-08-20 13:00:00,24,0.26,0.01,60.0,-40.2,0.82,60.0,-314.1,3.8,60.0,7.52,5.03,60.0,GVN,-70.65,-8.25,42.0
2017-08-20 14:00:00,24,0.33,0.03,60.0,-40.97,0.75,60.0,-318.55,3.08,60.0,9.19,4.57,60.0,GVN,-70.65,-8.25,42.0
2017-08-20 15:00:00,24,0.29,0.02,60.0,-44.31,0.85,60.0,-342.17,8.82,60.0,12.31,5.0,60.0,GVN,-70.65,-8.25,42.0
2017-08-20 16:00:00,24,0.36,0.03,60.0,-41.74,1.9,60.0,-325.71,12.75,60.0,8.21,4.27,60.0,GVN,-70.65,-8.25,42.0
2017-08-20 17:00:00,24,0.37,0.02,60.0,-40.21,0.61,60.0,-313.86,2.47,60.0,7.82,3.65,60.0,GVN,-70.65,-8.25,42.0
2017-08-20 18:00:00,24,0.4,0.02,60.0,-38.85,0.71,60.0,-303.71,5.68,60.0,7.06,2.74,60.0,GVN,-70.65,-8.25,42.0
2017-08-20 19:00:00,24,0.45,0.05,60.0,-36.77,1.52,60.0,-286.68,9.71,60.0,7.51,4.22,60.0,GVN,-70.65,-8.25,42.0
2017-08-20 20:00:00,24,0.44,0.04,60.0,-34.34,0.87,60.0,-266.66,5.9,60.0,8.08,3.46,60.0,GVN,-70.65,-8.25,42.0
2017-08-20 21:00:00,24,0.44,0.03,60.0,-33.7,0.78,60.0,-263.02,5.46,60.0,6.61,2.73,60.0,GVN,-70.65,-8.25,42.0
2017-08-20 22:00:00,24,0.45,0.05,60.0,-33.04,0.43,60.0,-259.58,4.9,60.0,4.75,3.27,60.0,GVN,-70.65,-8.25,42.0
2017-08-20 23:00:00,24,0.56,0.07,60.0,-31.16,0.96,60.0,-241.35,8.04,60.0,7.94,2.81,60.0,GVN,-70.65,-8.25,42.0
2017-08-21 00:00:00,24,0.42,0.03,60.0,-33.02,0.55,60.0,-257.96,2.87,60.0,6.19,3.47,60.0,GVN,-70.65,-8.25,42.0
2017-08-21 01:00:00,24,0.42,0.03,60.0,-33.14,0.47,60.0,-259.17,3.62,60.0,5.94,2.75,60.0,GVN,-70.65,-8.25,42.0
2017-08-21 02:00:00,24,0.48,0.05,60.0,-32.35,0.64,60.0,-252.72,5.38,60.0,6.1,2.68,60.0,GVN,-70.65,-8.25,42.0
2017-08-21 03:00:00,24,0.42,0.04,60.0,-32.84,0.69,60.0,-257.87,5.21,60.0,4.86,2.17,60.0,GVN,-70.65,-8.25,42.0
2017-08-21 04:00:00,24,0.61,0.07,60.0,-30.93,0.88,60.0,-240.7,8.78,60.0,6.71,2.53,60.0,GVN,-70.65,-8.25,42.0
2017-08-21 05:00:00,24,0.49,0.13,60.0,-31.59,1.42,60.0,-244.91,10.8,60.0,7.77,4.73,60.0,GVN,-70.65,-8.25,42.0
2017-08-21 06:00:00,24,0.29,0.0,13.0,-34.94,0.25,13.0,-274.76,3.04,13.0,4.79,2.98,13.0,GVN,-70.65,-8.25,42.0
2017-08-21 07:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-21 08:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-21 09:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-21 10:00:00,24,0.39,0.03,37.0,-34.97,0.7,37.0,-271.92,4.29,37.0,7.82,3.06,37.0,GVN,-70.65,-8.25,42.0
2017-08-21 11:00:00,24,0.42,0.02,60.0,-33.84,0.36,60.0,-263.16,1.61,60.0,7.57,3.4,60.0,GVN,-70.65,-8.25,42.0
2017-08-21 12:00:00,24,0.41,0.02,60.0,-33.84,0.35,60.0,-263.09,2.8,60.0,7.59,2.58,60.0,GVN,-70.65,-8.25,42.0
2017-08-21 13:00:00,24,0.4,0.08,32.0,-33.99,0.97,32.0,-265.61,5.43,32.0,6.29,4.7,32.0,GVN,-70.65,-8.25,42.0
2017-08-21 14:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-21 15:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-21 16:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-08-21 17:00:00,24,0.42,0.04,17.0,-38.95,0.59,17.0,-300.2,3.18,17.0,11.42,3.11,17.0,GVN,-70.65,-8.25,42.0
2017-08-21 18:00:00,24,0.34,0.1,60.0,-39.92,1.4,60.0,-307.96,9.89,60.0,11.37,4.17,60.0,GVN,-70.65,-8.25,42.0
2017-08-21 19:00:00,24,0.36,0.03,60.0,-39.33,0.54,60.0,-306.24,4.18,60.0,8.42,2.35,60.0,GVN,-70.65,-8.25,42.0
2017-08-21 20:00:00,24,0.38,0.01,60.0,-38.86,0.36,60.0,-301.99,1.43,60.0,8.91,2.62,60.0,GVN,-70.65,-8.25,42.0
2017-08-21 21:00:00,24,0.38,0.01,60.0,-39.5,0.46,60.0,-306.29,2.24,60.0,9.68,2.73,60.0,GVN,-70.65,-8.25,42.0
2017-08-21 22:00:00,24,0.32,0.03,60.0,-41.54,1.08,60.0,-319.55,6.36,60.0,12.78,5.38,60.0,GVN,-70.65,-8.25,42.0
2017-08-21 23:00:00,24,0.34,0.02,60.0,-41.26,0.76,60.0,-318.14,3.44,60.0,11.94,4.33,60.0,GVN,-70.65,-8.25,42.0
2017-08-22 00:00:00,24,0.35,0.02,60.0,-41.77,0.65,60.0,-324.92,3.36,60.0,9.25,4.62,60.0,GVN,-70.65,-8.25,42.0
2017-08-22 01:00:00,24,0.28,0.01,60.0,-43.89,0.86,60.0,-341.3,5.84,60.0,9.82,5.41,60.0,GVN,-70.65,-8.25,42.0
2017-08-22 02:00:00,24,0.35,0.04,60.0,-44.92,0.9,60.0,-345.13,7.37,60.0,14.22,4.29,60.0,GVN,-70.65,-8.25,42.0
2017-08-22 03:00:00,24,0.45,0.03,60.0,-43.79,0.81,60.0,-333.55,4.33,60.0,16.77,3.68,60.0,GVN,-70.65,-8.25,42.0
2017-08-22 04:00:00,24,0.28,0.04,60.0,-46.97,1.37,60.0,-361.58,10.33,60.0,14.17,5.14,60.0,GVN,-70.65,-8.25,42.0
2017-08-22 05:00:00,24,0.31,0.02,60.0,-48.03,0.6,60.0,-369.83,4.09,60.0,14.41,3.25,60.0,GVN,-70.65,-8.25,42.0
2017-08-22 06:00:00,24,0.33,0.01,60.0,-47.69,0.4,60.0,-367.26,2.76,60.0,14.24,3.27,60.0,GVN,-70.65,-8.25,42.0
